    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.221e+02   3.131e-01   1.739e+02
         1.0   1.272e+02   9.415e-01   1.934e+02
         1.0   1.235e+02   1.205e-01   2.082e+02
         1.0   1.150e+02   6.399e-01   1.197e+02
         1.0   1.244e+02   7.729e-01   2.825e+02
         1.0   1.247e+02   6.627e-01   1.620e+02
         1.0   1.252e+02   9.460e-01   1.453e+02
         1.0   1.167e+02   5.476e-01   1.194e+02
         1.0   1.255e+02   7.616e-01   1.284e+02
         1.0   1.261e+02   6.639e-01   2.028e+02
         1.0   1.244e+02   3.657e-01   1.661e+02
         1.0   1.250e+02   8.772e-01   1.933e+02
         1.0   1.129e+02   1.930e-01   2.596e+02
         1.0   1.229e+02   9.892e-01   1.952e+02
         1.0   1.261e+02   6.565e-01   3.298e+02
         1.0   1.281e+02   3.945e-01   1.502e+02
         1.0   1.244e+02   3.232e-01   1.010e+02
         1.0   1.250e+02   5.331e-01   1.277e+02
         1.0   1.249e+02   7.192e-01   2.185e+02
         1.0   1.263e+02   8.530e-01   2.018e+02
         1.0   1.260e+02   2.793e-01   1.846e+02
         1.0   1.244e+02   7.330e-01   1.944e+02
         1.0   1.264e+02   6.208e-01   1.697e+02
         1.0   1.234e+02   7.107e-01   1.843e+02
         1.0   1.260e+02   4.342e-01   1.341e+02
         1.0   1.258e+02   4.812e-01   1.800e+02
         1.0   1.247e+02   7.705e-01   1.962e+02
         1.0   1.264e+02   7.243e-01   3.014e+02
         1.0   1.226e+02   2.710e-01   3.143e+02
         1.0   1.290e+02   6.063e-01   1.354e+02
         1.0   1.242e+02   4.300e-01   2.524e+02
         1.0   1.256e+02   5.875e-01   1.357e+02
         1.0   1.209e+02   5.463e-01   1.911e+02
         1.0   1.253e+02   9.578e-01   1.751e+02
         1.0   1.256e+02   6.867e-01   2.066e+02
         1.0   1.265e+02   5.992e-01   1.682e+02
         1.0   1.267e+02   9.057e-01   1.706e+02
         1.0   1.272e+02   9.415e-01   1.934e+02
         1.0   1.231e+02   8.440e-01   1.960e+02
         1.0   1.245e+02   6.731e-01   1.411e+02
         1.0   1.150e+02   6.399e-01   1.197e+02
         1.0   1.243e+02   8.776e-01   1.409e+02
         1.0   1.266e+02   7.474e-01   2.005e+02
         1.0   1.268e+02   5.250e-01   1.692e+02
         1.0   1.277e+02   6.268e-01   2.147e+02
         1.0   1.254e+02   7.832e-01   2.349e+02
         1.0   1.268e+02   7.099e-01   2.037e+02
         1.0   1.238e+02   7.485e-01   1.261e+02
         1.0   1.251e+02   5.345e-01   1.552e+02
         1.0   1.251e+02   4.909e-01   2.044e+02
         1.0   1.247e+02   4.077e-01   2.432e+02
         1.0   1.269e+02   6.619e-01   1.700e+02
         1.0   1.258e+02   1.892e-01   2.118e+02
         1.0   1.265e+02   2.301e-01   1.428e+02
         1.0   1.233e+02   7.902e-01   1.600e+02
         1.0   1.247e+02   3.189e-01   2.158e+02
         1.0   1.243e+02   6.124e-01   1.965e+02
         1.0   1.233e+02   3.229e-01   1.200e+02
         1.0   1.250e+02   3.576e-01   1.896e+02
         1.0   1.258e+02   7.844e-01   2.214e+02
         1.0   1.248e+02   2.614e-01   1.703e+02
         1.0   1.239e+02   4.743e-01   1.563e+02
         1.0   1.243e+02   3.531e-01   1.529e+02
         1.0   1.241e+02   7.772e-01   1.408e+02
         1.0   1.268e+02   2.505e-01   1.812e+02
         1.0   1.265e+02   2.872e-01   2.205e+02
         1.0   1.241e+02   1.268e-01   2.489e+02
         1.0   1.257e+02   9.252e-01   1.873e+02
         1.0   1.268e+02   9.448e-01   2.414e+02
         1.0   1.251e+02   7.038e-01   1.977e+02
         1.0   1.256e+02   4.020e-01   2.383e+02
         1.0   1.265e+02   6.005e-02   2.292e+02
         1.0   1.258e+02   9.179e-01   1.589e+02
         1.0   1.224e+02   4.405e-02   1.810e+02
         1.0   1.232e+02   8.622e-01   2.251e+02
         1.0   1.258e+02   5.539e-01   1.964e+02
         1.0   1.268e+02   5.570e-01   1.759e+02
         1.0   1.232e+02   7.156e-01   1.840e+02
         1.0   1.277e+02   5.195e-01   1.433e+02
         1.0   1.262e+02   9.194e-01   1.867e+02
         1.0   1.243e+02   7.286e-01   1.418e+02
         1.0   1.191e+02   2.930e-01   1.654e+02
         1.0   1.252e+02   5.837e-01   1.026e+02
         1.0   1.267e+02   7.377e-01   2.022e+02
         1.0   1.264e+02   8.651e-01   2.587e+02
         1.0   1.243e+02   7.538e-01   2.039e+02
         1.0   1.129e+02   1.930e-01   2.596e+02
         1.0   1.249e+02   9.276e-01   2.891e+02
         1.0   1.253e+02   9.578e-01   1.751e+02
         1.0   1.262e+02   9.607e-01   2.499e+02
         1.0   1.248e+02   5.701e-01   1.781e+02
         1.0   1.260e+02   4.147e-01   6.174e+01
         1.0   1.282e+02   8.524e-01   1.890e+02
         1.0   1.258e+02   8.991e-01   2.631e+02
         1.0   1.237e+02   7.871e-01   2.112e+02
         1.0   1.233e+02   7.963e-01   2.222e+02
         1.0   1.251e+02   7.366e-01   1.497e+02
         1.0   1.231e+02   7.814e-01   2.066e+02
         1.0   1.276e+02   4.745e-01   2.005e+02
         1.0   1.228e+02   5.436e-01   1.685e+02
         1.0   1.229e+02   5.773e-01   1.965e+02
         1.0   1.078e+02   6.354e-01   2.927e+01
         1.0   1.261e+02   4.641e-01   2.036e+02
         1.0   1.267e+02   8.269e-01   1.377e+02
         1.0   1.250e+02   5.287e-01   2.021e+02
         1.0   1.086e+02   6.888e-01   1.673e+02
         1.0   1.243e+02   5.253e-01   1.681e+02
         1.0   1.260e+02   9.263e-01   2.319e+02
         1.0   1.223e+02   1.751e-01   1.109e+02
         1.0   1.233e+02   8.928e-01   1.897e+02
         1.0   1.255e+02   9.055e-01   1.583e+02
         1.0   1.253e+02   4.725e-01   2.016e+02
         1.0   1.252e+02   4.010e-01   1.101e+02
         1.0   1.253e+02   7.688e-01   2.435e+02
         1.0   1.253e+02   5.898e-01   2.054e+02
         1.0   1.200e+02   8.695e-01   2.782e+02
         1.0   1.246e+02   6.719e-01   1.718e+02
         1.0   1.237e+02   4.009e-01   2.051e+02
         1.0   1.264e+02   2.201e-01   1.858e+02
         1.0   1.258e+02   4.876e-01   2.099e+02
         1.0   1.240e+02   8.193e-01   1.765e+02
         1.0   1.101e+02   3.443e-01   1.711e+02
         1.0   1.250e+02   5.990e-01   2.021e+02
         1.0   1.219e+02   5.428e-01   1.397e+02
         1.0   1.253e+02   3.855e-01   1.995e+02
         1.0   1.263e+02   4.901e-01   2.021e+02
         1.0   1.215e+02   6.451e-01   2.459e+02
         1.0   1.252e+02   8.804e-01   2.213e+02
         1.0   1.258e+02   5.757e-01   2.047e+02
         1.0   1.254e+02   9.611e-02   1.595e+02
         1.0   1.273e+02   4.564e-01   1.943e+02
         1.0   1.253e+02   2.284e-01   2.502e+02
         1.0   1.253e+02   7.604e-01   2.843e+02
         1.0   1.261e+02   7.062e-01   1.988e+02
         1.0   1.210e+02   6.747e-01   1.440e+02
         1.0   1.236e+02   5.683e-01   1.938e+02
         1.0   1.272e+02   8.331e-01   1.437e+02
         1.0   1.272e+02   3.005e-01   2.548e+02
         1.0   1.246e+02   9.497e-01   2.382e+02
         1.0   1.290e+02   4.418e-02   1.909e+02
         1.0   1.237e+02   5.478e-01   1.892e+02
         1.0   1.258e+02   7.680e-01   2.336e+02
         1.0   1.256e+02   8.677e-01   2.105e+02
         1.0   1.243e+02   6.054e-01   1.434e+02
         1.0   1.235e+02   5.687e-01   1.893e+02
         1.0   1.232e+02   4.187e-01   1.962e+02
         1.0   1.255e+02   2.527e-01   2.225e+02
         1.0   1.267e+02   4.528e-01   2.265e+02
         1.0   1.257e+02   8.267e-01   1.210e+02
         1.0   1.216e+02   7.428e-01   1.735e+02
         1.0   1.250e+02   5.648e-01   1.381e+02
         1.0   1.267e+02   4.631e-01   2.173e+02
         1.0   1.252e+02   8.807e-01   5.863e+02
         1.0   1.250e+02   5.627e-01   1.599e+02
         1.0   1.252e+02   4.675e-02   1.384e+02
         1.0   1.262e+02   9.194e-01   1.867e+02
         1.0   1.255e+02   3.792e-01   1.258e+02
         1.0   1.230e+02   3.818e-01   2.020e+02
         1.0   1.253e+02   3.181e-01   2.311e+02
         1.0   1.256e+02   4.901e-01   1.953e+02
         1.0   1.251e+02   8.982e-01   1.352e+02
         1.0   1.250e+02   4.559e-01   2.387e+02
         1.0   1.253e+02   4.428e-01   1.226e+02
         1.0   1.272e+02   8.331e-01   1.437e+02
         1.0   1.237e+02   3.832e-01   2.064e+02
         1.0   1.265e+02   6.005e-02   2.292e+02
         1.0   1.249e+02   3.200e-01   1.653e+02
         1.0   1.260e+02   7.034e-01   1.657e+02
         1.0   1.269e+02   5.694e-01   2.244e+02
         1.0   1.251e+02   5.693e-01   1.309e+02
         1.0   1.318e+02   1.335e-01   1.977e+02
         1.0   1.239e+02   9.438e-01   1.648e+02
         1.0   1.267e+02   6.446e-01   2.087e+02
         1.0   1.272e+02   2.792e-01   2.113e+02
         1.0   1.243e+02   3.498e-01   1.901e+02
         1.0   1.266e+02   1.264e-02   2.221e+02
         1.0   9.233e+01   4.061e-01   1.667e+02
         1.0   1.230e+02   5.788e-01   1.214e+02
         1.0   1.245e+02   9.110e-01   1.836e+02
         1.0   1.249e+02   3.111e-01   1.713e+02
         1.0   1.275e+02   5.107e-01   1.179e+02
         1.0   1.257e+02   8.942e-01   1.016e+02
         1.0   1.254e+02   4.717e-01   1.862e+02
         1.0   1.242e+02   9.725e-01   2.258e+02
         1.0   1.294e+02   4.928e-01   2.098e+02
         1.0   1.230e+02   7.652e-01   1.312e+02
         1.0   1.247e+02   8.918e-01   1.165e+02
         1.0   1.188e+02   5.574e-01   1.494e+02
         1.0   1.270e+02   8.574e-01   2.277e+02
         1.0   1.256e+02   7.569e-01   4.073e+02
         1.0   1.263e+02   7.326e-01   1.776e+02
         1.0   1.225e+02   6.843e-01   5.804e+01
         1.0   1.243e+02   6.135e-01   3.170e+02
         1.0   1.223e+02   6.036e-01   1.230e+02
         1.0   1.310e+02   1.969e-01   1.739e+02
         1.0   1.262e+02   8.459e-02   3.007e+02
         1.0   1.262e+02   3.753e-01   1.816e+02
         1.0   1.269e+02   3.106e-01   1.906e+02
         1.0   1.251e+02   7.366e-01   1.497e+02
         1.0   1.246e+02   7.267e-01   1.851e+02
         1.0   1.248e+02   9.618e-01   2.065e+02
         1.0   1.255e+02   4.902e-01   2.138e+02
         1.0   1.257e+02   8.086e-01   1.074e+02
         1.0   1.258e+02   5.296e-01   1.689e+02
         1.0   1.267e+02   3.429e-01   1.719e+02
         1.0   1.247e+02   2.565e-01   1.987e+02
         1.0   1.253e+02   4.335e-01   1.901e+02
         1.0   1.258e+02   3.590e-01   1.775e+02
         1.0   1.265e+02   2.469e-01   1.917e+02
         1.0   1.229e+02   5.502e-01   8.222e+01
         1.0   1.213e+02   7.912e-01   1.641e+02
         1.0   1.301e+02   1.294e-01   1.683e+02
         1.0   1.243e+02   7.273e-01   1.870e+02
         1.0   1.248e+02   4.694e-01   1.844e+02
         1.0   1.254e+02   6.920e-01   1.492e+02
         1.0   1.232e+02   7.473e-01   1.991e+02
         1.0   1.259e+02   8.121e-01   1.982e+02
         1.0   1.243e+02   6.054e-01   1.434e+02
         1.0   1.235e+02   4.726e-01   1.903e+02
         1.0   1.235e+02   9.018e-01   2.309e+02
         1.0   1.252e+02   8.962e-01   1.718e+02
         1.0   1.234e+02   5.152e-01   1.594e+02
         1.0   1.249e+02   4.177e-01   1.978e+02
         1.0   1.258e+02   5.272e-01   2.077e+02
         1.0   1.227e+02   9.798e-01   1.293e+02
         1.0   1.246e+02   8.292e-01   1.613e+02
         1.0   1.257e+02   4.777e-01   2.240e+02
         1.0   1.259e+02   3.982e-01   2.555e+02
         1.0   1.256e+02   9.448e-01   1.723e+02
         1.0   1.277e+02   6.118e-01   1.298e+02
         1.0   1.180e+02   6.093e-01   1.809e+02
         1.0   1.243e+02   4.274e-01   1.842e+02
         1.0   1.239e+02   6.592e-01   1.837e+02
         1.0   1.227e+02   9.798e-01   1.293e+02
         1.0   1.273e+02   4.564e-01   1.943e+02
         1.0   1.261e+02   3.111e-01   1.857e+02
         1.0   1.222e+02   6.246e-01   2.142e+02
         1.0   1.231e+02   6.247e-01   1.473e+02
         1.0   1.223e+02   1.751e-01   1.109e+02
         1.0   1.266e+02   6.653e-01   1.426e+02
         1.0   1.240e+02   5.500e-01   1.327e+02
         1.0   1.261e+02   7.062e-01   1.988e+02
         1.0   1.255e+02   5.450e-01   2.264e+02
         1.0   1.247e+02   8.344e-01   1.595e+02
         1.0   1.231e+02   8.014e-01   1.568e+02
         1.0   1.252e+02   7.234e-01   1.486e+02
         1.0   1.280e+02   5.367e-01   7.116e+01
         1.0   1.239e+02   6.938e-01   1.370e+02
         1.0   1.253e+02   8.843e-01   2.099e+02
         1.0   1.261e+02   5.751e-01   1.461e+02
         1.0   1.192e+02   5.172e-01   1.921e+02
         1.0   1.161e+02   8.675e-01   1.645e+02
         1.0   1.254e+02   5.752e-01   8.315e+01
         1.0   1.251e+02   8.502e-01   1.872e+02
         1.0   1.253e+02   6.973e-01   1.802e+02
         1.0   1.195e+02   7.535e-01   2.012e+02
         1.0   1.242e+02   4.300e-01   2.524e+02
         1.0   1.260e+02   2.937e-01   1.398e+02
         1.0   1.233e+02   7.826e-01   1.945e+02
         1.0   1.320e+02   5.183e-02   1.527e+02
         1.0   1.243e+02   6.124e-01   1.965e+02
         1.0   1.275e+02   6.825e-01   2.216e+02
         1.0   1.260e+02   6.096e-01   2.151e+02
         1.0   1.253e+02   7.602e-01   1.525e+02
         1.0   1.252e+02   5.350e-01   2.490e+02
         1.0   1.227e+02   7.451e-01   2.315e+02
         1.0   1.263e+02   1.837e-01   2.216e+02
         1.0   1.265e+02   2.872e-01   2.205e+02
         1.0   1.155e+02   3.568e-01   1.909e+02
         1.0   1.251e+02   2.265e-01   2.030e+02
         1.0   1.259e+02   3.017e-01   1.798e+02
         1.0   1.275e+02   3.537e-01   2.075e+02
         1.0   1.228e+02   6.441e-01   1.830e+02
         1.0   1.218e+02   8.522e-01   1.742e+02
         1.0   1.257e+02   8.299e-01   1.691e+02
         1.0   1.241e+02   8.079e-01   2.867e+02
         1.0   1.270e+02   7.583e-01   1.683e+02
         1.0   1.231e+02   7.332e-01   2.068e+02
         1.0   1.252e+02   4.377e-01   1.436e+02
         1.0   1.250e+02   5.582e-01   2.324e+02
         1.0   1.235e+02   5.687e-01   1.893e+02
         1.0   1.222e+02   6.701e-01   1.686e+02
         1.0   1.238e+02   8.106e-01   2.818e+02
         1.0   1.247e+02   7.973e-01   1.252e+02
         1.0   1.249e+02   5.242e-01   4.631e+01
         1.0   1.260e+02   4.566e-01   1.569e+02
         1.0   1.285e+02   5.147e-01   8.665e+01
         1.0   1.267e+02   1.044e-01   2.029e+02
         1.0   1.268e+02   1.038e-01   2.003e+02
         1.0   1.245e+02   8.998e-01   2.881e+02
         1.0   1.232e+02   1.992e-01   1.217e+02
         1.0   1.257e+02   7.349e-01   1.930e+02
         1.0   1.251e+02   6.603e-01   2.546e+02
         1.0   1.253e+02   8.215e-01   1.065e+02
         1.0   1.281e+02   7.989e-01   2.183e+02
         1.0   1.260e+02   2.841e-01   1.958e+02
         1.0   1.263e+02   4.743e-01   1.276e+02
         1.0   1.249e+02   3.561e-01   3.702e+02
         1.0   1.252e+02   5.587e-01   1.953e+02
         1.0   1.260e+02   1.505e-01   2.049e+02
         1.0   1.247e+02   3.219e-01   1.250e+02
         1.0   1.264e+02   8.396e-01   1.923e+02
         1.0   1.238e+02   7.081e-01   3.358e+02
         1.0   1.269e+02   5.694e-01   2.244e+02
         1.0   1.266e+02   3.592e-01   1.926e+02
         1.0   1.255e+02   9.807e-01   2.118e+02
         1.0   1.276e+02   8.180e-01   1.860e+02
         1.0   1.249e+02   8.562e-01   1.453e+02
         1.0   1.257e+02   8.267e-01   1.210e+02
         1.0   1.259e+02   5.603e-01   1.888e+02
         1.0   1.255e+02   7.674e-01   2.535e+02
         1.0   1.244e+02   3.216e-01   2.396e+02
         1.0   1.236e+02   5.826e-01   1.846e+02
         1.0   1.255e+02   5.044e-01   1.602e+02
         1.0   1.243e+02   8.941e-01   1.862e+02
         1.0   1.238e+02   8.390e-01   2.076e+02
         1.0   1.242e+02   7.484e-01   2.270e+02
         1.0   1.238e+02   9.684e-01   2.731e+02
         1.0   1.267e+02   8.846e-01   1.338e+02
         1.0   1.219e+02   5.103e-01   2.123e+02
         1.0   1.254e+02   6.355e-01   1.772e+02
         1.0   1.244e+02   6.647e-01   2.408e+02
         1.0   1.260e+02   4.625e-01   2.280e+02
         1.0   1.252e+02   4.224e-01   2.518e+02
         1.0   1.232e+02   8.622e-01   2.251e+02
         1.0   1.257e+02   6.307e-01   1.875e+02
         1.0   1.121e+02   8.790e-01   1.463e+02
         1.0   1.245e+02   3.577e-01   2.335e+02
         1.0   1.262e+02   3.858e-01   1.198e+02
         1.0   1.244e+02   9.353e-01   1.806e+02
         1.0   1.243e+02   6.604e-01   2.112e+02
         1.0   1.241e+02   7.466e-01   1.816e+02
         1.0   1.247e+02   5.720e-01   2.116e+02
         1.0   1.240e+02   9.388e-01   2.149e+02
         1.0   1.253e+02   8.923e-01   2.203e+02
         1.0   1.218e+02   8.522e-01   1.742e+02
         1.0   1.270e+02   7.583e-01   1.683e+02
         1.0   1.254e+02   5.623e-01   1.153e+02
         1.0   1.257e+02   4.777e-01   2.240e+02
         1.0   1.251e+02   4.355e-01   1.316e+02
         1.0   1.258e+02   7.927e-01   4.036e+01
         1.0   1.239e+02   9.267e-01   2.355e+02
         1.0   1.247e+02   6.106e-01   1.936e+02
         1.0   1.244e+02   8.420e-01   1.808e+02
         1.0   1.204e+02   7.780e-01   1.910e+02
         1.0   1.253e+02   6.384e-01   1.726e+02
         1.0   1.240e+02   7.265e-02   1.644e+02
         1.0   1.228e+02   1.231e-01   1.468e+02
         1.0   1.261e+02   6.379e-01   1.811e+02
         1.0   1.293e+02   7.259e-01   1.707e+02
         1.0   1.257e+02   4.612e-01   1.301e+02
         1.0   1.186e+02   3.170e-01   2.285e+02
         1.0   1.258e+02   4.275e-01   1.921e+02
         1.0   1.244e+02   5.880e-01   2.230e+02
         1.0   1.254e+02   9.611e-02   1.595e+02
         1.0   1.260e+02   2.841e-01   1.958e+02
         1.0   1.258e+02   7.585e-01   1.906e+02
         1.0   1.262e+02   9.451e-01   1.842e+02
         1.0   1.265e+02   4.860e-01   1.954e+02
         1.0   1.257e+02   7.205e-01   1.973e+02
         1.0   1.252e+02   5.246e-01   2.655e+02
         1.0   1.238e+02   4.314e-01   2.072e+02
         1.0   1.248e+02   9.721e-01   1.924e+02
         1.0   1.256e+02   8.744e-01   2.096e+02
         1.0   1.243e+02   1.045e-01   1.108e+02
         1.0   1.275e+02   3.692e-01   1.774e+02
         1.0   1.137e+02   8.934e-01   1.900e+02
         1.0   1.234e+02   8.472e-01   1.987e+02
         1.0   1.282e+02   8.497e-01   1.463e+02
         1.0   1.258e+02   1.547e-01   1.141e+02
         1.0   1.254e+02   9.253e-01   2.013e+02
         1.0   1.243e+02   6.770e-02   3.235e+02
         1.0   1.266e+02   8.678e-01   1.795e+02
         1.0   1.258e+02   9.040e-01   1.882e+02
         1.0   1.240e+02   6.038e-01   1.854e+02
         1.0   1.255e+02   7.639e-01   2.385e+02
         1.0   1.214e+02   7.973e-01   3.153e+02
         1.0   1.243e+02   6.054e-01   1.434e+02
         1.0   1.255e+02   7.838e-01   8.077e+01
         1.0   1.281e+02   3.317e-01   1.990e+02
         1.0   1.244e+02   7.323e-01   1.960e+02
         1.0   1.227e+02   5.074e-01   2.242e+02
         1.0   1.256e+02   1.053e-01   2.128e+02
         1.0   1.259e+02   3.829e-01   1.419e+02
         1.0   1.275e+02   5.107e-01   1.179e+02
         1.0   1.228e+02   1.231e-01   1.468e+02
         1.0   1.280e+02   7.672e-01   1.575e+02
         1.0   1.233e+02   6.852e-01   2.062e+02
         1.0   1.245e+02   3.577e-01   2.335e+02
         1.0   1.223e+02   5.637e-01   2.056e+02
         1.0   9.849e+01   6.648e-01   1.770e+02
         1.0   1.271e+02   2.996e-01   4.021e+02
         1.0   1.251e+02   5.999e-01   1.260e+02
         1.0   1.258e+02   4.275e-01   1.921e+02
         1.0   1.272e+02   4.515e-01   1.089e+02
         1.0   1.275e+02   5.749e-01   2.328e+02
         1.0   9.609e+01   2.000e-01   1.237e+02
         1.0   1.246e+02   8.784e-01   1.956e+02
         1.0   1.257e+02   6.489e-01   1.504e+02
         1.0   1.247e+02   5.063e-01   1.855e+02
         1.0   1.243e+02   6.054e-01   1.434e+02
         1.0   1.278e+02   1.470e-01   1.250e+02
         1.0   1.248e+02   7.742e-01   2.483e+02
         1.0   1.244e+02   6.414e-01   2.917e+02
         1.0   1.255e+02   4.902e-01   2.138e+02
         1.0   1.242e+02   6.277e-01   2.004e+02
         1.0   1.216e+02   8.701e-01   7.482e+01
         1.0   1.246e+02   2.246e-01   2.222e+02
         1.0   7.950e+01   6.874e-01   1.147e+02
         1.0   9.217e+01   5.446e-01   2.530e+02
         1.0   1.255e+02   2.357e-01   1.243e+02
         1.0   1.242e+02   9.496e-01   1.613e+02
         1.0   1.239e+02   7.955e-01   1.312e+02
         1.0   1.173e+02   4.966e-01   1.998e+02
         1.0   1.271e+02   8.363e-01   1.964e+02
         1.0   1.246e+02   5.454e-01   2.308e+02
         1.0   1.242e+02   1.763e-01   2.175e+02
         1.0   1.245e+02   8.339e-01   1.488e+02
         1.0   1.238e+02   7.946e-01   1.571e+02
         1.0   1.239e+02   8.727e-01   9.301e+01
         1.0   1.250e+02   9.479e-01   1.735e+02
         1.0   1.228e+02   5.382e-01   6.626e+01
         1.0   1.235e+02   4.303e-02   1.208e+02
         1.0   1.279e+02   2.838e-01   1.965e+02
         1.0   1.176e+02   5.923e-01   1.924e+02
         1.0   1.259e+02   4.750e-01   1.995e+02
         1.0   1.236e+02   6.298e-01   1.306e+02
         1.0   1.223e+02   1.751e-01   1.109e+02
         1.0   1.475e+02   6.032e-01   2.590e+02
         1.0   1.298e+02   8.311e-01   1.590e+02
         1.0   1.252e+02   7.960e-01   1.176e+02
         1.0   1.256e+02   5.560e-01   1.736e+02
         1.0   1.253e+02   7.236e-01   1.996e+02
         1.0   1.241e+02   3.817e-01   1.883e+02
         1.0   1.229e+02   5.502e-01   8.222e+01
         1.0   1.247e+02   8.296e-01   1.792e+02
         1.0   1.265e+02   4.860e-01   1.954e+02
         1.0   1.266e+02   1.348e-01   1.623e+02
         1.0   1.212e+02   7.500e-01   2.176e+02
         1.0   1.245e+02   8.460e-01   2.075e+02
         1.0   1.266e+02   6.550e-01   1.763e+02
         1.0   1.261e+02   2.393e-01   1.891e+02
         1.0   1.243e+02   6.661e-01   2.628e+02
         1.0   1.258e+02   5.247e-01   2.519e+02
         1.0   1.244e+02   7.095e-01   2.131e+02
         1.0   1.215e+02   3.721e-01   1.762e+02
         1.0   1.238e+02   8.015e-01   1.662e+02
         1.0   1.288e+02   8.062e-01   1.629e+02
         1.0   1.251e+02   3.955e-01   1.410e+02
         1.0   1.197e+02   2.495e-01   1.498e+02
         1.0   1.328e+02   6.903e-01   1.477e+02
         1.0   7.950e+01   6.874e-01   1.147e+02
         1.0   1.242e+02   6.550e-01   1.882e+02
         1.0   1.251e+02   6.366e-01   2.257e+02
         1.0   1.213e+02   4.809e-01   1.474e+02
         1.0   1.267e+02   5.884e-01   1.903e+02
         1.0   1.243e+02   7.737e-01   1.465e+02
         1.0   1.251e+02   3.929e-01   1.910e+02
         1.0   1.264e+02   3.884e-01   1.604e+02
         1.0   1.275e+02   5.749e-01   2.328e+02
         1.0   1.242e+02   8.608e-01   9.659e+01
         1.0   1.258e+02   4.907e-01   2.194e+02
         1.0   1.267e+02   4.524e-01   1.814e+02
         1.0   1.243e+02   2.559e-01   1.361e+02
         1.0   1.246e+02   7.667e-01   1.458e+02
         1.0   1.188e+02   7.083e-01   2.908e+00
         1.0   1.263e+02   8.928e-01   1.141e+02
         1.0   1.233e+02   7.581e-01   1.629e+02
         1.0   1.252e+02   8.699e-01   2.221e+02
         1.0   1.219e+02   7.649e-01   2.275e+02
         1.0   1.243e+02   7.517e-01   1.895e+02
         1.0   1.261e+02   6.291e-01   3.470e+02
         1.0   1.241e+02   2.150e-01   1.968e+02
         1.0   1.257e+02   4.777e-01   2.240e+02
         1.0   1.235e+02   8.689e-01   1.564e+02
         1.0   1.251e+02   6.364e-01   2.268e+02
         1.0   1.233e+02   6.991e-01   1.736e+02
         1.0   1.244e+02   4.526e-01   1.846e+02
         1.0   1.208e+02   8.017e-01   1.316e+02
         1.0   1.166e+02   8.034e-01   2.241e+02
         1.0   1.247e+02   3.453e-01   1.198e+02
         1.0   1.267e+02   2.268e-02   2.340e+02
         1.0   1.236e+02   9.697e-01   1.813e+02
         1.0   1.251e+02   6.366e-01   2.257e+02
         1.0   1.232e+02   7.156e-01   1.840e+02
         1.0   1.287e+02   4.337e-01   1.951e+02
         1.0   1.214e+02   7.973e-01   3.153e+02
         1.0   1.253e+02   6.068e-01   2.205e+02
         1.0   1.248e+02   8.780e-01   2.099e+02
         1.0   1.010e+02   7.428e-01   1.937e+02
         1.0   1.248e+02   6.408e-01   2.133e+02
         1.0   1.221e+02   9.624e-01   1.909e+02
         1.0   1.253e+02   6.384e-01   1.726e+02
         1.0   1.262e+02   7.602e-01   2.306e+02
         1.0   1.278e+02   9.429e-01   2.005e+02
         1.0   8.151e+01   8.075e-01   2.246e+02
         1.0   1.236e+02   5.143e-01   1.944e+02
         1.0   1.270e+02   5.468e-01   1.932e+02
         1.0   1.256e+02   8.902e-01   7.917e+01
         1.0   1.232e+02   5.122e-01   2.188e+02
         1.0   1.247e+02   9.306e-01   1.308e+02
         1.0   1.211e+02   8.148e-01   2.163e+02
         1.0   1.251e+02   6.584e-01   1.563e+02
         1.0   1.205e+02   8.042e-01   1.997e+02
         1.0   1.240e+02   8.597e-01   1.557e+02
         1.0   1.257e+02   8.346e-01   4.266e+02
         1.0   1.256e+02   6.179e-01   1.921e+02
         1.0   1.228e+02   8.535e-01   1.880e+02
         1.0   1.256e+02   8.411e-01   1.969e+02
         1.0   1.241e+02   7.466e-01   1.816e+02
         1.0   1.240e+02   6.038e-01   1.854e+02
         1.0   1.249e+02   3.200e-01   1.653e+02
         1.0   1.237e+02   1.131e-01   2.189e+02
         1.0   1.227e+02   5.804e-01   1.282e+02
         1.0   1.234e+02   8.663e-01   1.300e+02
         1.0   1.202e+02   6.858e-01   1.902e+02
         1.0   1.257e+02   5.051e-01   1.602e+02
         1.0   1.257e+02   4.777e-01   2.240e+02
         1.0   1.249e+02   8.131e-01   9.988e+01
         1.0   1.236e+02   8.667e-01   1.900e+02
         1.0   1.255e+02   9.333e-02   1.914e+02
         1.0   1.220e+02   8.660e-01   2.394e+02
         1.0   1.189e+02   4.093e-01   1.639e+02
         1.0   1.294e+02   6.570e-01   1.799e+02
         1.0   1.221e+02   3.131e-01   1.739e+02
         1.0   1.241e+02   3.181e-01   1.402e+02
         1.0   1.278e+02   6.225e-01   1.279e+02
         1.0   1.234e+02   7.761e-01   1.969e+02
         1.0   1.246e+02   3.508e-01   2.332e+02
         1.0   1.246e+02   8.728e-01   2.283e+02
         1.0   1.246e+02   8.887e-01   1.469e+02
         1.0   1.247e+02   6.131e-01   1.830e+02
         1.0   1.239e+02   6.542e-01   9.699e+01
         1.0   1.254e+02   6.689e-01   1.200e+02
         1.0   1.256e+02   8.411e-01   1.969e+02
         1.0   1.260e+02   7.567e-01   1.988e+02
         1.0   1.241e+02   3.839e-02   1.046e+02
