    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.236e+02   5.810e-01   7.844e+01
         1.0   1.247e+02   3.761e-01   8.670e+01
         1.0   1.271e+02   8.762e-01   1.418e+01
         1.0   1.257e+02   8.584e-01   2.483e+02
         1.0   1.249e+02   5.744e-01   1.210e+02
         1.0   1.223e+02   7.896e-01   9.636e+01
         1.0   1.226e+02   3.825e-01   2.938e+01
         1.0   1.256e+02   8.693e-01   8.419e+01
         1.0   1.261e+02   2.477e-01   7.717e+01
         1.0   1.236e+02   4.190e-01   1.093e+02
         1.0   1.257e+02   7.334e-01   8.031e+01
         1.0   1.264e+02   8.856e-01   1.320e+02
         1.0   1.232e+02   4.872e-01   8.507e+01
         1.0   1.247e+02   9.225e-01   1.407e+02
         1.0   1.252e+02   6.484e-01   7.448e+01
         1.0   1.254e+02   4.317e-01   7.163e+01
         1.0   1.239e+02   4.794e-01   4.412e+01
         1.0   1.213e+02   5.283e-01   3.567e+01
         1.0   1.221e+02   9.346e-01   1.219e+02
         1.0   1.229e+02   9.722e-02   1.339e+02
         1.0   1.241e+02   5.683e-01   1.749e+02
         1.0   1.214e+02   4.622e-01   3.236e+02
         1.0   1.276e+02   7.402e-01   7.902e+01
         1.0   1.255e+02   2.225e-01   1.324e+02
         1.0   1.259e+02   7.286e-01   1.497e+02
         1.0   1.167e+02   2.413e-01   6.506e+01
         1.0   1.236e+02   2.120e-01   1.047e+02
         1.0   1.265e+02   6.906e-01   1.281e+02
         1.0   1.243e+02   6.632e-01   5.502e+01
         1.0   1.259e+02   1.991e-01   1.283e+02
         1.0   1.282e+02   3.413e-01   5.418e+01
         1.0   1.255e+02   7.252e-01   1.523e+01
         1.0   1.269e+02   6.035e-01   3.517e+01
         1.0   1.200e+02   7.608e-01   2.504e+01
         1.0   1.202e+02   7.909e-01   3.350e+01
         1.0   1.259e+02   7.567e-01   1.012e+01
         1.0   1.241e+02   3.380e-01   5.913e+01
         1.0   1.271e+02   9.679e-01   3.135e+01
         1.0   1.257e+02   5.870e-01   5.544e+01
         1.0   1.241e+02   8.958e-01   8.277e+01
         1.0   1.254e+02   6.221e-01   5.216e+01
         1.0   1.225e+02   8.858e-01   1.005e+01
         1.0   1.223e+02   9.298e-01   7.213e+01
         1.0   1.252e+02   8.878e-01   2.084e+02
         1.0   1.267e+02   9.156e-02   2.310e+01
         1.0   1.248e+02   5.048e-01   1.902e+02
         1.0   1.242e+02   2.849e-01   9.320e+01
         1.0   1.257e+02   2.985e-01   1.376e+02
         1.0   1.251e+02   6.886e-01   2.626e+02
         1.0   1.219e+02   7.158e-01   5.452e+01
         1.0   1.270e+02   5.655e-01   1.978e+02
         1.0   1.166e+02   5.940e-01   4.822e+01
         1.0   1.261e+02   6.073e-01   4.857e+01
         1.0   1.249e+02   4.159e-01   4.227e+01
         1.0   1.258e+02   5.482e-01   1.670e+02
         1.0   1.281e+02   4.162e-01   2.896e+02
         1.0   1.245e+02   3.885e-01   7.683e+01
         1.0   1.260e+02   7.589e-01   4.199e+01
         1.0   1.265e+02   5.551e-01   6.681e+01
         1.0   1.237e+02   6.750e-01   6.831e+01
         1.0   1.265e+02   6.728e-01   4.018e+01
         1.0   1.203e+02   8.807e-01   5.647e+01
         1.0   1.258e+02   5.139e-01   1.696e+02
         1.0   1.066e+02   8.469e-01   1.798e+01
         1.0   1.205e+02   8.691e-01   6.833e+01
         1.0   1.267e+02   3.646e-01   5.788e+01
         1.0   1.259e+02   2.712e-01   2.133e+02
         1.0   1.252e+02   8.372e-01   7.964e+01
         1.0   1.258e+02   9.297e-01   6.436e+01
         1.0   1.238e+02   5.519e-01   8.990e+01
         1.0   1.257e+02   8.759e-01   9.024e+01
         1.0   1.270e+02   7.375e-01   2.213e+02
         1.0   1.231e+02   8.941e-01   9.262e+01
         1.0   1.205e+02   5.162e-01   8.695e+01
         1.0   1.233e+02   3.046e-01   1.199e+02
         1.0   1.243e+02   8.637e-01   6.698e+01
         1.0   1.253e+02   3.919e-01   5.012e+01
         1.0   1.243e+02   8.184e-01   9.560e+01
         1.0   1.255e+02   9.379e-01   5.440e+01
         1.0   1.247e+02   8.969e-01   5.296e+02
         1.0   1.252e+02   7.775e-01   2.416e+01
         1.0   1.264e+02   9.036e-01   2.600e+01
         1.0   1.247e+02   5.330e-01   6.750e+01
         1.0   1.237e+02   7.273e-01   2.537e+01
         1.0   1.258e+02   4.008e-01   2.954e+01
         1.0   1.242e+02   2.070e-01   5.601e+01
         1.0   1.240e+02   9.345e-01   2.123e+02
         1.0   1.276e+02   8.877e-01   2.055e+02
         1.0   1.242e+02   9.544e-01   1.003e+02
         1.0   1.237e+02   6.226e-01   1.320e+02
         1.0   1.236e+02   9.066e-01   4.810e+01
         1.0   1.022e+02   9.030e-01   4.312e+01
         1.0   1.241e+02   6.329e-01   5.120e+01
         1.0   1.160e+02   9.195e-01   1.258e+02
         1.0   1.229e+02   7.221e-01   1.111e+02
         1.0   1.233e+02   8.104e-01   7.933e+01
         1.0   1.242e+02   2.903e-01   1.347e+02
         1.0   1.143e+02   2.770e-01   8.127e+01
         1.0   1.272e+02   8.769e-01   1.135e+02
         1.0   1.258e+02   9.172e-01   5.662e+01
         1.0   1.227e+02   7.893e-01   2.153e+01
         1.0   1.249e+02   5.388e-01   1.081e+02
         1.0   1.252e+02   6.017e-01   1.640e+01
         1.0   1.250e+02   1.950e-01   9.253e+01
         1.0   1.252e+02   5.539e-01   1.959e+02
         1.0   1.240e+02   5.133e-01   1.121e+02
         1.0   1.258e+02   4.740e-01   2.305e+02
         1.0   1.245e+02   7.970e-01   5.666e+01
         1.0   1.164e+02   7.367e-01   6.699e+01
         1.0   1.250e+02   5.728e-01   8.419e+01
         1.0   1.267e+02   7.563e-01   2.100e+02
         1.0   1.280e+02   3.819e-01   6.385e+01
         1.0   1.236e+02   5.341e-01   1.190e+02
         1.0   1.225e+02   7.292e-01   1.427e+02
         1.0   1.236e+02   8.387e-01   1.478e+02
         1.0   1.260e+02   3.402e-01   4.083e+01
         1.0   1.254e+02   7.889e-01   1.900e+02
         1.0   1.239e+02   6.518e-01   3.060e+01
         1.0   1.291e+02   9.051e-01   4.289e+01
         1.0   9.102e+01   2.797e-01   1.260e+02
         1.0   1.241e+02   3.841e-01   6.754e+01
         1.0   1.252e+02   6.057e-01   6.518e+01
         1.0   1.149e+02   6.217e-01   9.963e+01
         1.0   1.236e+02   8.112e-01   3.330e+01
         1.0   1.199e+02   6.729e-01   2.760e+02
         1.0   1.220e+02   8.227e-01   1.486e+02
         1.0   1.252e+02   6.278e-01   2.851e+02
         1.0   1.216e+02   8.926e-01   2.011e+01
         1.0   1.216e+02   6.701e-01   2.433e+02
         1.0   1.244e+02   7.220e-01   7.162e+01
         1.0   1.251e+02   7.062e-01   2.759e+02
         1.0   1.222e+02   9.501e-01   1.699e+02
         1.0   1.266e+02   7.891e-01   1.773e+01
         1.0   1.257e+02   7.625e-01   5.973e+01
         1.0   1.253e+02   7.555e-01   1.072e+02
         1.0   1.280e+02   4.500e-01   1.233e+02
         1.0   1.263e+02   2.952e-01   6.775e+01
         1.0   1.247e+02   9.040e-01   1.266e+02
         1.0   1.281e+02   4.745e-02   1.122e+02
         1.0   1.245e+02   6.986e-01   1.967e+01
         1.0   1.250e+02   7.335e-01   9.837e+01
         1.0   1.255e+02   6.899e-01   8.099e+01
         1.0   1.191e+02   7.132e-01   8.781e+01
         1.0   1.261e+02   3.232e-01   9.587e+01
         1.0   1.201e+02   7.995e-01   7.347e+01
         1.0   1.263e+02   7.034e-01   1.682e+02
         1.0   1.278e+02   5.391e-01   5.780e+01
         1.0   1.224e+02   9.576e-01   2.205e+01
         1.0   1.246e+02   8.564e-01   3.479e+01
         1.0   1.198e+02   8.082e-01   2.008e+02
         1.0   1.338e+02   1.485e-01   9.517e+01
         1.0   1.256e+02   6.618e-01   1.527e+02
         1.0   1.249e+02   5.388e-01   1.081e+02
         1.0   1.253e+02   9.042e-01   2.465e+01
         1.0   7.918e+01   2.432e-01   2.427e+01
         1.0   1.256e+02   7.142e-01   1.648e+01
         1.0   1.198e+02   9.195e-01   8.454e+00
         1.0   1.225e+02   7.292e-01   1.427e+02
         1.0   1.212e+02   9.430e-01   1.477e+01
         1.0   1.247e+02   5.810e-01   4.584e+01
         1.0   1.244e+02   1.050e-01   6.991e+01
         1.0   1.258e+02   2.030e-01   1.181e+02
         1.0   1.024e+02   7.932e-01   8.308e+01
         1.0   1.220e+02   8.284e-01   3.442e+01
         1.0   1.166e+02   3.525e-01   7.708e+01
         1.0   1.240e+02   7.376e-01   2.994e+01
         1.0   1.249e+02   4.159e-01   4.227e+01
         1.0   1.259e+02   6.089e-01   1.562e+02
         1.0   1.259e+02   8.575e-01   1.231e+02
         1.0   1.240e+02   3.486e-01   3.063e+02
         1.0   1.263e+02   3.198e-01   2.379e+01
         1.0   1.256e+02   7.705e-01   1.738e+02
         1.0   1.260e+02   4.461e-01   9.646e+01
         1.0   1.253e+02   7.966e-01   1.515e+01
         1.0   1.240e+02   2.771e-01   1.572e+02
         1.0   1.246e+02   7.830e-01   8.026e+01
         1.0   1.259e+02   1.991e-01   1.283e+02
         1.0   1.231e+02   5.428e-01   2.512e+02
         1.0   1.221e+02   8.135e-01   1.470e+02
         1.0   1.239e+02   3.108e-01   5.385e+01
         1.0   1.077e+02   4.400e-01   8.694e+01
         1.0   1.259e+02   7.125e-01   2.116e+02
         1.0   1.256e+02   3.847e-01   5.026e+01
         1.0   1.242e+02   7.907e-01   6.075e+01
         1.0   1.233e+02   7.237e-01   6.270e+01
         1.0   1.246e+02   4.483e-01   1.386e+02
         1.0   1.259e+02   2.628e-01   9.727e+01
         1.0   1.213e+02   9.243e-01   1.001e+02
         1.0   1.247e+02   4.257e-01   1.036e+02
         1.0   1.243e+02   8.061e-01   1.553e+02
         1.0   1.237e+02   8.022e-01   4.803e+01
         1.0   9.102e+01   2.797e-01   1.260e+02
         1.0   1.183e+02   7.653e-01   1.129e+02
         1.0   1.258e+02   4.468e-01   4.729e+01
         1.0   1.250e+02   1.950e-01   9.253e+01
         1.0   1.240e+02   8.222e-01   4.299e+01
         1.0   1.218e+02   7.380e-01   8.689e+01
         1.0   1.257e+02   6.853e-01   9.139e+01
         1.0   1.263e+02   7.262e-02   6.380e+01
         1.0   1.248e+02   6.359e-01   3.794e+01
         1.0   1.236e+02   8.234e-01   3.606e+01
         1.0   1.257e+02   6.036e-01   1.114e+02
         1.0   1.248e+02   4.865e-01   4.962e+01
         1.0   1.244e+02   8.500e-01   4.498e+01
         1.0   1.253e+02   7.797e-01   1.871e+02
         1.0   1.247e+02   8.630e-01   1.603e+02
         1.0   1.252e+02   5.298e-02   2.044e+02
         1.0   1.270e+02   9.102e-01   5.943e+01
         1.0   1.237e+02   6.021e-01   6.145e+01
         1.0   1.228e+02   6.127e-01   9.893e+01
         1.0   1.257e+02   4.640e-01   3.805e+01
         1.0   1.076e+02   9.727e-01   3.634e+01
         1.0   1.256e+02   5.865e-01   6.675e+01
         1.0   1.255e+02   5.810e-01   5.632e+01
         1.0   1.293e+02   4.162e-01   1.086e+02
         1.0   1.162e+02   8.392e-01   2.146e+02
         1.0   1.256e+02   8.567e-01   4.186e+01
         1.0   1.212e+02   8.486e-01   7.669e+01
         1.0   1.257e+02   4.627e-01   1.426e+02
         1.0   1.159e+02   9.614e-01   2.944e+01
         1.0   1.260e+02   8.403e-01   1.206e+02
         1.0   1.243e+02   7.151e-01   1.589e+02
         1.0   1.260e+02   6.801e-01   1.466e+02
         1.0   1.221e+02   5.328e-01   2.208e+01
         1.0   1.249e+02   3.643e-01   4.585e+01
         1.0   1.226e+02   8.617e-01   9.117e+01
         1.0   1.250e+02   8.038e-01   6.845e+01
         1.0   1.256e+02   4.189e-01   1.600e+02
         1.0   1.268e+02   4.554e-01   8.584e+01
         1.0   1.216e+02   5.577e-01   9.856e+01
         1.0   1.248e+02   6.847e-01   7.824e+01
         1.0   1.247e+02   6.849e-01   7.061e+01
         1.0   9.032e+01   4.029e-01   3.797e+02
         1.0   1.243e+02   6.841e-01   7.965e+01
         1.0   1.243e+02   4.754e-01   1.282e+02
         1.0   9.509e+01   9.370e-01   3.277e+01
         1.0   1.227e+02   9.537e-01   7.933e+01
         1.0   1.254e+02   2.146e-01   2.077e+02
         1.0   1.240e+02   6.108e-01   1.845e+02
         1.0   1.207e+02   5.539e-01   1.223e+02
         1.0   1.268e+02   9.604e-01   1.347e+02
         1.0   1.117e+02   2.554e-01   1.207e+02
         1.0   1.189e+02   1.978e-01   2.602e+02
         1.0   1.248e+02   5.517e-01   9.129e+01
         1.0   1.248e+02   6.165e-01   3.189e+01
         1.0   1.248e+02   7.616e-01   8.631e+01
         1.0   1.260e+02   4.350e-01   2.099e+02
         1.0   1.284e+02   1.588e-01   5.383e+01
         1.0   1.255e+02   5.054e-01   1.314e+02
         1.0   1.249e+02   4.102e-01   3.232e+01
         1.0   1.253e+02   6.454e-01   1.156e+02
         1.0   1.261e+02   8.375e-01   1.727e+02
         1.0   1.257e+02   3.332e-01   9.402e+01
         1.0   1.260e+02   9.234e-01   1.757e+02
         1.0   1.255e+02   7.250e-01   1.222e+02
         1.0   1.258e+02   3.993e-01   1.170e+02
         1.0   1.260e+02   6.139e-01   2.265e+01
         1.0   1.246e+02   2.957e-01   1.324e+02
         1.0   1.272e+02   5.061e-01   2.559e+02
         1.0   1.260e+02   6.528e-01   5.416e+01
         1.0   1.232e+02   4.890e-01   7.771e+01
         1.0   1.203e+02   5.848e-01   8.155e+01
         1.0   1.259e+02   8.907e-01   1.340e+02
         1.0   1.216e+02   5.577e-01   9.856e+01
         1.0   1.240e+02   4.304e-01   6.389e+01
         1.0   1.253e+02   6.925e-01   4.431e+01
         1.0   1.287e+02   6.487e-01   1.411e+02
         1.0   1.129e+02   6.716e-01   9.868e+01
         1.0   1.303e+02   1.271e-01   7.368e+01
         1.0   1.249e+02   2.560e-01   4.556e+01
         1.0   1.245e+02   3.844e-01   9.681e+01
         1.0   1.245e+02   2.130e-01   2.982e+02
         1.0   1.265e+02   6.728e-01   4.018e+01
         1.0   1.248e+02   1.806e-01   1.089e+02
         1.0   1.260e+02   9.027e-01   4.622e+01
         1.0   1.270e+02   7.041e-01   7.483e+01
         1.0   1.273e+02   7.222e-01   1.124e+02
         1.0   1.263e+02   6.952e-01   9.561e+01
         1.0   1.204e+02   7.700e-01   6.588e+01
         1.0   1.275e+02   8.503e-01   4.540e+01
         1.0   1.261e+02   5.470e-01   6.929e+01
         1.0   1.245e+02   8.010e-01   4.206e+01
         1.0   1.232e+02   4.872e-01   8.507e+01
         1.0   1.238e+02   3.549e-01   1.506e+02
         1.0   1.227e+02   6.740e-01   7.003e+01
         1.0   1.238e+02   9.490e-01   1.709e+02
         1.0   1.252e+02   6.498e-02   2.229e+02
         1.0   1.201e+02   7.995e-01   7.347e+01
         1.0   1.240e+02   8.723e-01   1.973e+02
         1.0   1.227e+02   8.658e-01   4.921e+01
         1.0   1.262e+02   4.752e-01   1.010e+02
         1.0   1.237e+02   6.226e-01   1.320e+02
         1.0   1.207e+02   7.398e-01   9.729e+01
         1.0   1.213e+02   5.283e-01   3.567e+01
         1.0   1.199e+02   7.464e-01   8.088e+01
         1.0   1.169e+02   6.141e-01   4.880e+01
         1.0   1.276e+02   2.720e-01   3.253e+01
         1.0   1.345e+02   7.344e-01   9.320e+01
         1.0   1.224e+02   2.969e-01   2.664e+01
         1.0   1.221e+02   5.328e-01   2.208e+01
         1.0   1.260e+02   6.801e-01   1.466e+02
         1.0   1.284e+02   7.982e-01   2.976e+01
         1.0   1.256e+02   3.422e-01   1.134e+02
         1.0   1.207e+02   5.456e-01   5.832e+01
         1.0   1.251e+02   8.533e-01   4.409e+01
         1.0   1.246e+02   4.442e-01   2.034e+02
         1.0   1.226e+02   7.246e-01   2.467e+01
         1.0   1.293e+02   3.057e-01   1.182e+02
         1.0   1.249e+02   8.310e-01   8.772e+01
         1.0   1.250e+02   7.609e-01   9.652e+01
         1.0   1.159e+02   7.580e-01   8.731e+01
         1.0   1.245e+02   7.819e-01   4.325e+01
         1.0   1.228e+02   8.436e-01   2.269e+02
         1.0   1.217e+02   4.422e-01   5.399e+01
         1.0   1.250e+02   7.701e-01   7.814e+01
         1.0   1.261e+02   3.781e-01   7.862e+01
         1.0   1.237e+02   8.922e-01   5.247e+01
         1.0   1.249e+02   5.563e-01   2.100e+02
         1.0   1.258e+02   2.433e-01   2.124e+02
         1.0   1.262e+02   4.612e-01   1.117e+02
         1.0   1.262e+02   3.246e-01   9.083e+01
         1.0   1.145e+02   7.401e-01   1.154e+02
         1.0   1.065e+02   8.686e-01   1.195e+02
         1.0   1.247e+02   9.081e-01   1.038e+02
         1.0   1.223e+02   5.331e-01   9.959e+01
         1.0   1.251e+02   1.702e-01   4.506e+01
         1.0   1.250e+02   6.560e-01   7.344e+01
         1.0   1.243e+02   6.476e-01   2.802e+01
         1.0   1.256e+02   3.369e-01   4.220e+01
         1.0   1.273e+02   1.940e-01   1.334e+02
         1.0   1.246e+02   5.876e-01   6.072e+01
         1.0   1.227e+02   8.689e-01   2.894e+01
         1.0   1.268e+02   7.073e-01   2.043e+02
         1.0   8.658e+01   1.617e-01   2.105e+02
         1.0   1.241e+02   5.683e-01   1.749e+02
         1.0   1.248e+02   8.833e-01   1.543e+02
         1.0   1.261e+02   6.961e-01   7.839e+00
         1.0   1.211e+02   7.510e-01   7.013e+01
         1.0   1.270e+02   4.955e-01   2.521e+01
         1.0   1.255e+02   9.913e-01   1.673e+01
         1.0   1.263e+02   5.590e-01   1.780e+02
         1.0   1.240e+02   7.047e-01   4.821e+01
         1.0   1.238e+02   9.707e-01   1.716e+01
         1.0   1.281e+02   6.108e-01   2.640e+01
         1.0   1.263e+02   9.364e-01   3.063e+01
         1.0   1.260e+02   9.080e-01   1.053e+02
         1.0   1.249e+02   7.594e-01   9.084e+01
         1.0   1.253e+02   9.413e-01   5.992e+01
         1.0   1.239e+02   4.794e-01   4.412e+01
         1.0   1.198e+02   5.444e-01   1.310e+02
         1.0   1.243e+02   8.184e-01   9.560e+01
         1.0   1.232e+02   5.998e-01   5.513e+01
         1.0   1.257e+02   9.346e-01   6.603e+01
         1.0   1.183e+02   7.195e-01   1.197e+02
         1.0   1.250e+02   5.465e-01   3.618e+01
         1.0   1.205e+02   6.893e-01   1.771e+02
         1.0   1.257e+02   9.192e-01   1.215e+02
         1.0   1.280e+02   4.500e-01   1.233e+02
         1.0   1.257e+02   1.397e-01   1.416e+02
         1.0   1.198e+02   4.679e-01   1.002e+02
         1.0   1.240e+02   5.747e-01   1.024e+02
         1.0   1.243e+02   9.508e-01   4.822e+01
         1.0   1.221e+02   9.346e-01   1.219e+02
         1.0   1.268e+02   5.889e-01   1.056e+02
         1.0   1.266e+02   6.800e-01   1.267e+02
         1.0   1.252e+02   5.141e-01   5.054e+01
         1.0   1.213e+02   2.476e-01   2.176e+01
         1.0   1.222e+02   2.538e-01   4.296e+01
         1.0   1.249e+02   5.438e-01   6.658e+01
         1.0   1.246e+02   7.894e-01   1.039e+02
         1.0   1.279e+02   2.351e-01   2.920e+02
         1.0   1.248e+02   7.694e-01   3.884e+00
         1.0   1.225e+02   7.847e-01   1.328e+02
         1.0   1.257e+02   4.640e-01   3.805e+01
         1.0   1.240e+02   4.304e-01   6.389e+01
         1.0   1.246e+02   1.645e-01   1.831e+02
         1.0   1.261e+02   4.004e-02   1.926e+02
         1.0   1.247e+02   5.383e-01   1.435e+02
         1.0   1.260e+02   6.058e-01   8.115e+01
         1.0   1.216e+02   8.834e-01   8.417e+01
         1.0   1.207e+02   5.539e-01   1.223e+02
         1.0   1.260e+02   9.234e-01   1.757e+02
         1.0   1.274e+02   4.522e-01   2.648e+01
         1.0   1.258e+02   3.643e-01   4.486e+01
         1.0   1.243e+02   8.728e-01   1.221e+01
         1.0   1.227e+02   5.296e-01   8.463e+01
         1.0   1.241e+02   3.841e-01   6.754e+01
         1.0   7.392e+01   4.538e-01   3.038e+01
         1.0   1.264e+02   2.716e-01   4.300e+01
         1.0   1.270e+02   7.923e-01   3.292e+01
         1.0   1.217e+02   8.122e-01   1.066e+02
         1.0   1.256e+02   5.865e-01   6.675e+01
         1.0   1.278e+02   6.481e-01   8.382e+01
         1.0   1.255e+02   5.677e-01   6.908e+01
         1.0   1.266e+02   7.891e-01   1.773e+01
         1.0   1.248e+02   3.786e-01   7.273e+01
         1.0   1.113e+02   7.523e-01   8.938e+01
         1.0   1.204e+02   7.234e-01   1.124e+02
         1.0   1.262e+02   8.652e-01   3.788e+01
         1.0   1.210e+02   3.955e-01   2.634e+01
         1.0   1.261e+02   6.961e-01   7.839e+00
         1.0   1.226e+02   1.050e-01   9.861e+01
         1.0   1.238e+02   8.213e-01   5.668e+01
         1.0   1.245e+02   9.764e-01   1.666e+01
         1.0   1.223e+02   9.298e-01   7.213e+01
         1.0   1.257e+02   5.701e-01   9.273e+01
         1.0   1.214e+02   3.539e-01   5.698e+01
         1.0   1.276e+02   6.460e-01   3.888e+02
         1.0   1.231e+02   6.942e-01   1.112e+02
         1.0   1.158e+02   8.638e-01   7.183e+00
         1.0   1.254e+02   7.354e-01   6.411e+01
         1.0   1.258e+02   8.937e-01   5.978e+01
         1.0   1.254e+02   8.422e-01   4.353e+01
         1.0   1.263e+02   8.151e-01   1.932e+01
         1.0   1.206e+02   7.816e-01   1.165e+02
         1.0   1.239e+02   5.921e-01   1.118e+02
         1.0   1.277e+02   5.710e-01   3.882e+01
         1.0   1.197e+02   6.208e-02   8.115e+01
         1.0   1.289e+02   3.251e-01   1.291e+02
         1.0   1.270e+02   5.853e-01   6.080e+01
         1.0   1.284e+02   2.468e-01   1.037e+02
         1.0   1.255e+02   3.811e-01   3.543e+01
         1.0   1.260e+02   7.139e-01   2.501e+02
         1.0   1.259e+02   7.567e-01   1.012e+01
         1.0   1.250e+02   8.167e-01   1.050e+02
         1.0   1.279e+02   8.943e-01   1.322e+02
         1.0   1.230e+02   9.196e-01   3.383e+01
         1.0   1.244e+02   6.341e-01   6.968e+01
         1.0   1.281e+02   6.539e-01   1.106e+02
         1.0   1.233e+02   4.421e-01   6.894e+01
         1.0   1.242e+02   2.010e-01   1.314e+02
         1.0   1.237e+02   5.366e-01   4.185e+01
         1.0   1.279e+02   4.816e-01   1.071e+02
         1.0   1.262e+02   8.035e-01   5.878e+01
         1.0   1.232e+02   6.279e-01   7.567e+01
         1.0   1.269e+02   8.216e-01   5.834e+01
         1.0   1.228e+02   6.138e-01   1.320e+02
         1.0   1.260e+02   5.237e-01   2.551e+01
         1.0   1.257e+02   4.627e-01   1.426e+02
         1.0   1.281e+02   4.162e-01   2.896e+02
         1.0   1.232e+02   6.449e-01   7.772e+01
         1.0   1.256e+02   4.189e-01   1.600e+02
         1.0   1.275e+02   5.820e-01   1.931e+02
         1.0   1.071e+02   7.544e-01   2.098e+02
         1.0   1.266e+02   3.839e-01   1.589e+02
         1.0   1.218e+02   1.562e-01   2.103e+02
         1.0   1.095e+02   3.414e-01   6.704e+01
         1.0   1.254e+02   1.943e-01   3.891e+01
         1.0   1.203e+02   9.335e-01   2.814e+01
         1.0   1.268e+02   5.380e-01   1.428e+02
         1.0   1.245e+02   9.766e-01   3.002e+01
         1.0   1.257e+02   2.808e-01   3.039e+02
         1.0   1.259e+02   6.086e-01   1.146e+02
         1.0   1.240e+02   3.486e-01   3.063e+02
         1.0   1.019e+02   9.057e-01   9.662e+01
         1.0   1.242e+02   2.549e-01   3.447e+02
         1.0   1.209e+02   6.218e-01   1.141e+01
         1.0   1.197e+02   6.208e-02   8.115e+01
         1.0   1.107e+02   2.071e-01   8.454e+01
         1.0   1.248e+02   2.970e-01   3.520e+01
         1.0   1.271e+02   5.021e-01   1.390e+02
         1.0   1.259e+02   8.108e-01   1.198e+02
         1.0   1.235e+02   6.271e-01   3.714e+01
         1.0   1.253e+02   7.591e-01   1.172e+02
         1.0   1.259e+02   6.631e-01   8.050e+01
         1.0   1.179e+02   4.160e-01   1.197e+02
         1.0   1.267e+02   5.015e-01   1.379e+02
         1.0   1.250e+02   8.461e-01   5.016e+01
         1.0   1.261e+02   6.626e-01   2.050e+02
         1.0   1.257e+02   7.625e-01   5.973e+01
         1.0   1.235e+02   5.120e-01   1.040e+02
         1.0   1.238e+02   6.209e-01   5.432e+01
         1.0   1.246e+02   5.854e-01   6.416e+01
         1.0   1.233e+02   8.465e-01   1.690e+01
         1.0   1.254e+02   8.271e-01   3.642e+02
         1.0   1.239e+02   7.890e-01   1.257e+02
         1.0   1.255e+02   5.810e-01   5.632e+01
         1.0   1.270e+02   7.375e-01   2.213e+02
         1.0   1.252e+02   9.540e-01   1.843e+02
         1.0   1.274e+02   5.051e-01   2.308e+02
         1.0   1.292e+02   2.404e-02   8.332e+01
         1.0   1.239e+02   5.921e-01   1.118e+02
         1.0   1.233e+02   5.934e-01   5.659e+01
         1.0   1.129e+02   2.022e-01   2.955e+01
         1.0   1.261e+02   7.262e-02   2.993e+01
         1.0   1.472e+02   3.683e-01   1.231e+02
         1.0   1.229e+02   9.387e-01   6.027e+01
         1.0   1.239e+02   6.783e-01   1.253e+02
         1.0   1.253e+02   2.561e-01   1.541e+02
         1.0   1.207e+02   9.316e-01   1.332e+02
         1.0   1.246e+02   8.546e-01   1.298e+01
         1.0   1.085e+02   8.435e-01   3.437e+01
         1.0   1.255e+02   8.676e-01   4.898e+01
         1.0   1.223e+02   8.830e-01   2.794e+01
         1.0   1.252e+02   6.494e-01   1.184e+02
         1.0   1.240e+02   7.141e-01   3.344e+01
         1.0   1.228e+02   9.340e-01   7.950e+01
         1.0   1.249e+02   4.882e-01   1.626e+01
         1.0   1.242e+02   4.508e-01   3.719e+01
         1.0   1.258e+02   4.740e-01   2.305e+02
         1.0   1.268e+02   7.073e-01   2.043e+02
         1.0   1.272e+02   8.880e-02   1.117e+02
         1.0   1.245e+02   3.885e-01   7.683e+01
         1.0   1.239e+02   7.890e-01   1.257e+02
         1.0   1.267e+02   3.646e-01   5.788e+01
         1.0   1.245e+02   2.826e-01   2.090e+01
         1.0   1.251e+02   6.377e-01   4.307e+01
         1.0   1.233e+02   6.379e-01   1.708e+01
         1.0   1.196e+02   5.721e-01   8.275e+01
         1.0   1.248e+02   1.593e-01   8.300e+01
         1.0   1.268e+02   6.185e-01   3.664e+01
         1.0   1.269e+02   5.077e-01   1.854e+02
         1.0   1.246e+02   7.830e-01   8.026e+01
         1.0   1.250e+02   5.122e-01   9.901e+01
         1.0   1.231e+02   2.812e-01   1.043e+02
         1.0   1.252e+02   5.620e-01   9.052e+01
         1.0   1.255e+02   7.230e-01   1.540e+02
         1.0   1.243e+02   1.706e-01   1.199e+02
         1.0   1.207e+02   7.398e-01   9.729e+01
         1.0   1.267e+02   6.797e-01   3.795e+01
         1.0   1.263e+02   9.300e-01   1.003e+02
         1.0   1.247e+02   9.446e-01   2.222e+02
         1.0   1.257e+02   6.708e-01   1.113e+02
         1.0   1.052e+02   8.569e-01   2.355e+01
         1.0   1.266e+02   8.833e-01   1.589e+01
         1.0   1.287e+02   4.409e-01   3.868e+01
         1.0   1.282e+02   4.179e-01   4.020e+01
         1.0   1.250e+02   8.461e-01   5.016e+01
         1.0   1.244e+02   4.140e-01   4.958e+01
         1.0   1.262e+02   1.494e-01   1.105e+02
         1.0   1.215e+02   1.677e-01   1.042e+02
         1.0   1.205e+02   5.179e-01   5.303e+01
         1.0   1.277e+02   7.657e-01   1.116e+02
         1.0   1.155e+02   5.953e-01   1.066e+02
         1.0   1.249e+02   6.845e-01   1.318e+02
         1.0   1.243e+02   2.624e-01   1.055e+02
         1.0   1.256e+02   5.759e-01   6.183e+01
