    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   9.059e+01   4.865e-01   9.025e+02
         1.0   1.263e+02   7.530e-01   7.873e+02
         1.0   1.247e+02   2.345e-01   8.024e+02
         1.0   1.275e+02   6.296e-02   7.649e+02
         1.0   1.248e+02   5.869e-01   3.989e+02
         1.0   1.248e+02   1.795e-01   7.934e+02
         1.0   1.249e+02   4.850e-01   6.122e+02
         1.0   1.229e+02   7.560e-01   2.797e+02
         1.0   1.256e+02   6.937e-01   7.504e+02
         1.0   1.272e+02   5.625e-01   1.065e+03
         1.0   1.263e+02   3.912e-01   7.020e+02
         1.0   1.256e+02   2.472e-01   8.242e+02
         1.0   9.094e+01   9.796e-01   7.475e+02
         1.0   1.222e+02   8.483e-01   1.018e+03
         1.0   8.212e+01   4.758e-01   7.689e+02
         1.0   1.213e+02   7.618e-01   7.268e+02
         1.0   1.273e+02   4.817e-01   6.211e+02
         1.0   1.240e+02   8.549e-01   8.973e+02
         1.0   1.246e+02   6.868e-01   6.223e+02
         1.0   1.260e+02   8.274e-01   8.167e+02
         1.0   1.259e+02   7.350e-01   6.479e+02
         1.0   9.568e+01   8.629e-01   7.317e+02
         1.0   1.184e+02   5.490e-01   7.506e+02
         1.0   8.216e+01   4.295e-01   7.986e+02
         1.0   1.122e+02   7.889e-01   7.287e+02
         1.0   7.380e+01   7.386e-01   7.879e+02
         1.0   1.213e+02   6.849e-01   7.717e+02
         1.0   7.852e+01   3.357e-01   7.443e+02
         1.0   1.249e+02   8.455e-01   7.654e+02
         1.0   1.259e+02   5.848e-01   7.373e+02
         1.0   1.260e+02   6.113e-01   8.046e+02
         1.0   1.255e+02   8.818e-01   9.175e+02
         1.0   9.803e+01   9.511e-01   8.613e+02
         1.0   1.268e+02   3.989e-01   8.096e+02
         1.0   1.073e+02   9.162e-02   7.204e+02
         1.0   8.092e+01   8.106e-01   8.219e+02
         1.0   1.294e+02   6.655e-01   2.615e+02
         1.0   1.266e+02   3.700e-01   7.631e+02
         1.0   1.206e+02   9.037e-01   7.684e+02
         1.0   1.270e+02   6.878e-01   6.774e+02
         1.0   1.253e+02   4.782e-01   3.153e+02
         1.0   1.265e+02   4.674e-01   6.224e+02
         1.0   1.256e+02   3.981e-01   8.202e+02
         1.0   1.261e+02   8.391e-01   4.243e+02
         1.0   1.255e+02   2.824e-01   7.126e+02
         1.0   1.262e+02   2.496e-01   8.015e+02
         1.0   1.081e+02   9.148e-01   8.353e+02
         1.0   1.255e+02   4.501e-02   8.179e+02
         1.0   1.248e+02   3.660e-01   2.632e+02
         1.0   8.768e+01   8.467e-01   7.315e+02
         1.0   1.257e+02   8.221e-01   8.047e+02
         1.0   7.921e+01   3.496e-02   6.721e+02
         1.0   1.255e+02   8.979e-01   8.759e+02
         1.0   1.271e+02   7.434e-01   7.224e+02
         1.0   1.255e+02   7.556e-01   8.508e+02
         1.0   1.266e+02   4.530e-01   6.860e+02
         1.0   1.250e+02   5.886e-01   8.329e+02
         1.0   1.263e+02   9.428e-02   7.040e+02
         1.0   1.267e+02   4.956e-01   5.884e+02
         1.0   1.242e+02   2.812e-01   7.398e+02
         1.0   1.038e+02   7.168e-01   4.821e+02
         1.0   1.267e+02   2.597e-01   8.301e+02
         1.0   1.271e+02   4.227e-01   3.543e+02
         1.0   1.272e+02   7.438e-01   6.268e+02
         1.0   1.260e+02   3.450e-01   5.819e+02
         1.0   1.249e+02   8.400e-01   8.396e+02
         1.0   1.252e+02   3.967e-01   6.170e+02
         1.0   1.250e+02   9.166e-01   5.878e+02
         1.0   1.248e+02   5.842e-01   2.036e+02
         1.0   1.283e+02   6.069e-01   6.829e+02
         1.0   1.280e+02   8.050e-02   8.651e+02
         1.0   1.261e+02   1.403e-01   6.337e+02
         1.0   1.242e+02   2.929e-01   7.138e+02
         1.0   1.273e+02   3.615e-01   6.640e+02
         1.0   1.261e+02   1.403e-01   6.337e+02
         1.0   1.230e+02   6.388e-01   6.275e+02
         1.0   1.252e+02   2.260e-01   8.423e+02
         1.0   1.278e+02   4.771e-01   9.556e+02
         1.0   1.296e+02   3.266e-01   5.955e+02
         1.0   1.253e+02   8.985e-01   6.896e+02
         1.0   9.881e+01   7.919e-01   8.068e+02
         1.0   1.212e+02   4.657e-02   6.645e+02
         1.0   1.245e+02   8.583e-01   7.836e+02
         1.0   1.232e+02   1.878e-01   9.447e+02
         1.0   1.267e+02   7.028e-01   7.261e+02
         1.0   8.587e+01   1.296e-01   7.787e+02
         1.0   1.245e+02   6.064e-01   1.020e+03
         1.0   9.503e+01   4.513e-01   8.237e+02
         1.0   1.262e+02   9.533e-01   6.424e+02
         1.0   1.247e+02   7.166e-01   5.578e+02
         1.0   1.257e+02   7.053e-01   4.672e+02
         1.0   1.267e+02   2.795e-01   8.091e+02
         1.0   1.273e+02   1.622e-01   9.121e+02
         1.0   1.204e+02   9.001e-01   8.388e+02
         1.0   1.252e+02   7.240e-01   8.047e+02
         1.0   1.270e+02   6.162e-01   8.216e+02
         1.0   8.365e+01   3.161e-01   7.870e+02
         1.0   1.246e+02   3.607e-01   6.982e+02
         1.0   1.263e+02   3.759e-01   3.887e+02
         1.0   8.785e+01   1.188e-01   7.849e+02
         1.0   1.015e+02   8.575e-01   6.644e+02
         1.0   1.263e+02   5.423e-01   7.825e+02
         1.0   1.066e+02   6.672e-01   8.577e+02
         1.0   9.097e+01   8.640e-01   6.744e+02
         1.0   1.259e+02   8.577e-01   7.813e+02
         1.0   1.264e+02   4.470e-01   7.930e+02
         1.0   1.252e+02   7.330e-02   7.868e+02
         1.0   1.205e+02   7.937e-01   7.265e+02
         1.0   1.265e+02   2.171e-01   8.441e+02
         1.0   1.270e+02   5.661e-01   8.599e+02
         1.0   9.382e+01   3.454e-01   7.759e+02
         1.0   8.216e+01   4.295e-01   7.986e+02
         1.0   1.245e+02   9.502e-01   8.255e+02
         1.0   9.653e+01   2.321e-01   5.894e+02
         1.0   1.239e+02   4.570e-01   8.279e+02
         1.0   1.260e+02   6.859e-01   7.419e+02
         1.0   1.201e+02   2.914e-01   7.926e+02
         1.0   1.205e+02   5.887e-01   8.257e+02
         1.0   1.263e+02   8.845e-01   7.648e+02
         1.0   9.706e+01   4.881e-01   6.230e+02
         1.0   1.248e+02   7.447e-01   6.637e+02
         1.0   1.241e+02   4.812e-01   7.681e+02
         1.0   1.262e+02   3.678e-01   7.897e+02
         1.0   1.249e+02   2.458e-01   9.958e+02
         1.0   8.070e+01   7.554e-01   7.114e+02
         1.0   8.003e+01   8.130e-01   6.371e+02
         1.0   1.256e+02   2.472e-01   8.242e+02
         1.0   1.020e+02   6.875e-01   9.350e+02
         1.0   8.826e+01   7.988e-01   7.927e+02
         1.0   8.557e+01   9.009e-01   5.292e+02
         1.0   1.193e+02   6.510e-01   3.999e+02
         1.0   1.240e+02   7.426e-01   5.038e+02
         1.0   1.260e+02   2.813e-01   5.523e+02
         1.0   1.264e+02   6.347e-01   9.639e+02
         1.0   9.171e+01   9.494e-01   8.074e+02
         1.0   1.252e+02   5.851e-01   2.570e+02
         1.0   9.144e+01   2.799e-01   8.764e+02
         1.0   1.257e+02   6.576e-01   8.030e+02
         1.0   8.562e+01   4.940e-02   6.726e+02
         1.0   1.102e+02   4.150e-01   4.068e+02
         1.0   9.293e+01   2.593e-01   8.808e+02
         1.0   9.922e+01   9.425e-02   7.386e+02
         1.0   1.258e+02   2.870e-01   7.984e+02
         1.0   1.262e+02   6.118e-01   6.568e+02
         1.0   1.258e+02   4.905e-01   7.568e+02
         1.0   1.255e+02   8.337e-01   8.220e+02
         1.0   1.194e+02   4.960e-01   8.292e+02
         1.0   1.267e+02   7.883e-01   5.577e+02
         1.0   1.063e+02   5.452e-01   8.210e+02
         1.0   1.262e+02   8.245e-01   5.096e+02
         1.0   8.237e+01   5.366e-01   6.560e+02
         1.0   1.243e+02   7.098e-01   6.679e+02
         1.0   1.240e+02   6.812e-01   8.215e+02
         1.0   1.074e+02   2.388e-01   8.614e+02
         1.0   1.279e+02   5.010e-01   7.314e+02
         1.0   1.268e+02   5.978e-01   5.635e+02
         1.0   1.002e+02   6.491e-01   7.146e+02
         1.0   1.258e+02   8.171e-01   4.436e+02
         1.0   1.247e+02   8.398e-01   6.124e+02
         1.0   1.171e+02   7.815e-01   2.288e+02
         1.0   1.262e+02   3.678e-01   7.897e+02
         1.0   1.262e+02   2.296e-01   7.925e+02
         1.0   1.254e+02   6.971e-01   3.370e+02
         1.0   9.404e+01   2.743e-01   7.233e+02
         1.0   1.180e+02   5.315e-01   7.137e+02
         1.0   1.264e+02   6.538e-01   7.980e+02
         1.0   1.253e+02   8.497e-01   6.066e+02
         1.0   7.977e+01   2.239e-01   5.950e+02
         1.0   1.263e+02   5.252e-01   7.589e+02
         1.0   1.238e+02   6.373e-01   7.762e+02
         1.0   1.264e+02   5.882e-01   7.759e+02
         1.0   1.261e+02   7.475e-01   8.260e+02
         1.0   1.253e+02   3.101e-01   8.100e+02
         1.0   1.250e+02   6.562e-01   5.003e+02
         1.0   9.078e+01   1.529e-01   8.473e+02
         1.0   1.299e+02   9.690e-01   4.439e+02
         1.0   1.210e+02   5.232e-01   8.111e+02
         1.0   1.275e+02   4.229e-01   8.245e+02
         1.0   1.241e+02   8.340e-01   8.134e+02
         1.0   1.276e+02   6.766e-01   6.709e+02
         1.0   9.622e+01   6.461e-01   5.807e+02
         1.0   1.251e+02   2.171e-01   7.922e+02
         1.0   1.232e+02   6.037e-01   9.129e+01
         1.0   1.256e+02   9.121e-01   3.966e+02
         1.0   1.138e+02   8.233e-01   2.582e+02
         1.0   1.265e+02   3.671e-01   6.936e+02
         1.0   1.238e+02   9.518e-01   6.919e+02
         1.0   1.255e+02   4.205e-01   7.929e+02
         1.0   1.260e+02   8.314e-01   7.092e+02
         1.0   1.251e+02   1.064e-01   8.155e+02
         1.0   9.649e+01   8.562e-01   7.859e+02
         1.0   1.258e+02   3.934e-01   3.380e+02
         1.0   1.254e+02   3.287e-01   7.325e+02
         1.0   1.202e+02   7.450e-01   5.112e+02
         1.0   1.210e+02   8.547e-01   7.354e+02
         1.0   1.260e+02   9.646e-01   6.285e+02
         1.0   1.251e+02   6.942e-01   7.935e+02
         1.0   1.244e+02   6.932e-01   7.938e+02
         1.0   9.201e+01   5.852e-01   7.292e+02
         1.0   1.244e+02   4.524e-01   3.896e+02
         1.0   1.262e+02   1.532e-01   6.620e+02
         1.0   1.263e+02   5.252e-01   7.589e+02
         1.0   1.257e+02   3.940e-01   7.672e+02
         1.0   9.427e+01   6.941e-01   8.346e+02
         1.0   1.253e+02   1.322e-01   6.820e+02
         1.0   1.257e+02   8.024e-01   3.903e+02
         1.0   1.240e+02   7.426e-01   5.038e+02
         1.0   9.951e+01   1.374e-01   8.160e+02
         1.0   1.254e+02   8.039e-01   7.585e+02
         1.0   1.246e+02   4.807e-01   8.004e+02
         1.0   1.202e+02   6.689e-01   8.125e+02
         1.0   1.262e+02   6.118e-01   6.568e+02
         1.0   1.259e+02   3.329e-01   7.760e+02
         1.0   1.263e+02   5.908e-01   3.127e+02
         1.0   1.255e+02   9.206e-01   8.034e+02
         1.0   7.194e+01   6.448e-01   8.011e+02
         1.0   9.704e+01   3.785e-01   6.143e+02
         1.0   8.938e+01   4.941e-01   8.335e+02
         1.0   1.261e+02   2.522e-01   7.883e+02
         1.0   7.695e+01   1.396e-01   5.311e+02
         1.0   1.155e+02   5.319e-01   8.053e+02
         1.0   1.282e+02   9.297e-01   7.339e+02
         1.0   1.217e+02   6.732e-01   3.636e+02
         1.0   1.259e+02   8.513e-01   7.945e+02
         1.0   1.265e+02   2.382e-01   4.956e+02
         1.0   9.453e+01   7.126e-01   6.735e+02
         1.0   1.293e+02   3.202e-01   8.587e+02
         1.0   1.191e+02   9.343e-01   8.003e+02
         1.0   1.259e+02   6.888e-02   8.477e+02
         1.0   1.263e+02   4.107e-01   7.861e+02
         1.0   1.245e+02   8.450e-01   8.558e+02
         1.0   8.175e+01   8.523e-01   6.497e+02
         1.0   1.240e+02   5.571e-01   8.125e+02
         1.0   1.244e+02   3.661e-01   4.372e+02
         1.0   1.255e+02   3.247e-01   4.708e+02
         1.0   1.253e+02   2.962e-01   7.150e+02
         1.0   1.240e+02   7.513e-01   2.286e+02
         1.0   1.253e+02   4.922e-01   3.790e+02
         1.0   1.005e+02   2.222e-01   6.974e+02
         1.0   1.239e+02   7.501e-01   7.474e+02
         1.0   1.175e+02   9.266e-01   7.904e+02
         1.0   1.255e+02   7.556e-01   8.508e+02
         1.0   1.254e+02   5.467e-01   8.321e+02
         1.0   1.250e+02   6.293e-01   7.016e+02
         1.0   1.265e+02   8.157e-01   8.137e+02
         1.0   1.259e+02   5.164e-01   7.739e+02
         1.0   1.013e+02   7.181e-01   6.481e+02
         1.0   1.231e+02   6.978e-01   7.070e+02
         1.0   8.809e+01   6.716e-01   8.381e+02
         1.0   1.245e+02   8.715e-01   5.684e+02
         1.0   1.236e+02   7.026e-01   7.388e+02
         1.0   1.213e+02   6.763e-01   8.249e+02
         1.0   1.172e+02   6.329e-01   5.737e+02
         1.0   1.211e+02   8.057e-01   6.721e+02
         1.0   1.256e+02   6.437e-01   4.558e+02
         1.0   8.217e+01   4.811e-01   8.503e+02
         1.0   1.192e+02   6.929e-01   7.183e+02
         1.0   1.263e+02   5.810e-01   7.473e+02
         1.0   8.998e+01   1.134e-04   8.707e+02
         1.0   1.266e+02   7.865e-01   6.155e+02
         1.0   1.280e+02   4.920e-01   6.665e+02
         1.0   1.267e+02   9.806e-02   7.273e+02
         1.0   1.267e+02   6.263e-01   6.803e+02
         1.0   1.273e+02   7.969e-01   5.743e+02
         1.0   1.292e+02   3.014e-01   7.976e+02
         1.0   8.309e+01   7.363e-01   7.721e+02
         1.0   1.260e+02   5.554e-01   8.753e+02
         1.0   8.965e+01   8.557e-01   7.685e+02
         1.0   7.520e+01   1.677e-01   7.543e+02
         1.0   1.235e+02   6.325e-01   6.969e+02
         1.0   1.018e+02   1.020e-01   4.644e+02
         1.0   7.110e+01   3.521e-01   8.389e+02
         1.0   1.202e+02   6.689e-01   8.125e+02
         1.0   1.265e+02   9.273e-01   8.176e+02
         1.0   1.252e+02   8.851e-01   8.682e+02
         1.0   1.248e+02   3.660e-01   2.632e+02
         1.0   1.190e+02   2.910e-01   7.874e+02
         1.0   1.267e+02   5.205e-01   7.066e+02
         1.0   1.265e+02   6.930e-01   7.000e+02
         1.0   1.004e+02   7.899e-01   7.210e+02
         1.0   1.280e+02   9.015e-01   4.607e+02
         1.0   7.350e+01   7.086e-01   4.629e+02
         1.0   1.256e+02   9.425e-01   7.420e+02
         1.0   1.259e+02   4.822e-01   8.127e+02
         1.0   1.259e+02   7.031e-01   7.882e+02
         1.0   1.228e+02   9.168e-02   8.177e+02
         1.0   1.271e+02   8.744e-01   8.249e+02
         1.0   1.043e+02   8.129e-01   5.888e+02
         1.0   1.271e+02   8.744e-01   8.249e+02
         1.0   1.274e+02   1.833e-01   6.060e+02
         1.0   8.812e+01   4.466e-01   7.002e+02
         1.0   1.262e+02   6.052e-01   7.808e+02
         1.0   1.265e+02   4.835e-01   8.294e+02
         1.0   1.232e+02   7.957e-02   7.401e+02
         1.0   8.294e+01   6.840e-01   8.303e+02
         1.0   1.226e+02   5.085e-01   8.031e+02
         1.0   1.245e+02   7.763e-01   8.773e+02
         1.0   1.250e+02   6.373e-01   8.171e+02
         1.0   1.085e+02   2.592e-01   5.129e+02
         1.0   1.216e+02   3.995e-01   7.957e+02
         1.0   1.232e+02   8.361e-01   9.396e+02
         1.0   1.271e+02   4.227e-01   3.543e+02
         1.0   1.254e+02   6.101e-01   8.399e+02
         1.0   8.014e+01   7.374e-01   8.859e+02
         1.0   1.259e+02   5.055e-01   6.347e+02
         1.0   1.260e+02   6.497e-01   5.706e+02
         1.0   1.259e+02   2.734e-01   7.523e+02
         1.0   1.219e+02   7.965e-01   6.702e+02
         1.0   1.232e+02   4.839e-01   4.464e+02
         1.0   7.374e+01   5.637e-01   4.643e+02
         1.0   1.264e+02   5.406e-01   7.947e+02
         1.0   1.247e+02   5.832e-01   7.625e+02
         1.0   1.262e+02   8.126e-01   2.080e+02
         1.0   1.256e+02   4.381e-01   7.836e+02
         1.0   9.503e+01   4.513e-01   8.237e+02
         1.0   7.850e+01   4.582e-01   8.568e+02
         1.0   1.282e+02   9.297e-01   7.339e+02
         1.0   1.271e+02   7.434e-01   7.224e+02
         1.0   1.274e+02   7.884e-01   3.950e+02
         1.0   1.266e+02   6.367e-01   7.908e+02
         1.0   1.267e+02   8.105e-01   8.293e+02
         1.0   1.262e+02   4.448e-01   5.463e+02
         1.0   1.264e+02   4.839e-01   6.403e+02
         1.0   1.266e+02   1.711e-01   5.253e+02
         1.0   1.260e+02   7.014e-01   7.869e+02
         1.0   1.276e+02   1.549e-01   8.783e+02
         1.0   1.228e+02   3.994e-01   8.687e+02
         1.0   1.253e+02   1.384e-01   3.442e+02
         1.0   1.254e+02   7.833e-01   7.962e+02
         1.0   8.353e+01   8.240e-01   8.143e+02
         1.0   1.117e+02   4.340e-01   7.904e+02
         1.0   1.010e+02   6.019e-01   7.095e+02
         1.0   1.261e+02   2.839e-01   7.084e+02
         1.0   1.155e+02   5.191e-01   7.721e+02
         1.0   1.265e+02   4.248e-01   7.511e+02
         1.0   9.568e+01   8.629e-01   7.317e+02
         1.0   8.257e+01   4.241e-01   7.804e+02
         1.0   1.204e+02   7.344e-01   5.707e+02
         1.0   1.261e+02   3.007e-01   8.322e+02
         1.0   1.013e+02   7.181e-01   6.481e+02
         1.0   1.244e+02   8.777e-01   6.373e+02
         1.0   9.084e+01   2.695e-01   8.250e+02
         1.0   1.260e+02   6.113e-01   8.046e+02
         1.0   1.259e+02   8.814e-01   7.645e+02
         1.0   1.267e+02   2.183e-01   3.814e+02
         1.0   1.262e+02   5.422e-01   7.563e+02
         1.0   1.274e+02   6.901e-01   5.361e+02
         1.0   1.252e+02   4.172e-01   6.769e+02
         1.0   1.248e+02   2.205e-01   7.208e+02
         1.0   1.131e+02   8.431e-01   5.442e+02
         1.0   1.257e+02   2.877e-01   7.939e+02
         1.0   1.257e+02   8.221e-01   8.047e+02
         1.0   1.286e+02   5.933e-01   5.074e+02
         1.0   1.281e+02   2.737e-01   6.241e+02
         1.0   1.258e+02   5.932e-01   7.229e+02
         1.0   1.260e+02   7.984e-01   3.280e+02
         1.0   9.423e+01   1.450e-01   6.595e+02
         1.0   1.235e+02   1.408e-01   8.501e+02
