    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   1.255e+02   1.563e-01   1.813e+02
         1.0   1.236e+02   6.298e-01   1.745e+02
         1.0   1.231e+02   8.043e-01   2.096e+02
         1.0   1.266e+02   6.856e-01   2.195e+02
         1.0   1.224e+02   8.953e-01   1.991e+02
         1.0   1.254e+02   6.337e-01   1.009e+02
         1.0   1.239e+02   4.073e-01   1.730e+02
         1.0   1.280e+02   8.247e-01   1.880e+02
         1.0   1.173e+02   9.403e-01   1.429e+02
         1.0   1.241e+02   5.371e-01   1.761e+02
         1.0   1.251e+02   8.502e-01   2.085e+02
         1.0   1.244e+02   7.729e-01   2.228e+02
         1.0   1.237e+02   8.757e-01   8.247e+01
         1.0   1.262e+02   3.104e-02   2.236e+02
         1.0   1.259e+02   6.147e-01   1.546e+02
         1.0   1.228e+02   7.140e-01   1.445e+02
         1.0   1.235e+02   9.799e-01   1.901e+02
         1.0   1.247e+02   2.427e-01   1.511e+02
         1.0   1.265e+02   6.355e-01   2.048e+02
         1.0   1.239e+02   5.843e-01   2.099e+02
         1.0   1.242e+02   3.045e-01   7.281e+01
         1.0   1.260e+02   8.154e-01   1.623e+02
         1.0   1.225e+02   6.555e-01   2.022e+02
         1.0   1.243e+02   7.737e-01   1.847e+02
         1.0   1.258e+02   7.927e-01   3.479e+02
         1.0   1.250e+02   8.668e-01   1.794e+02
         1.0   1.189e+02   7.533e-01   2.063e+02
         1.0   1.191e+02   8.447e-01   2.372e+02
         1.0   1.232e+02   8.551e-01   1.902e+02
         1.0   1.275e+02   6.906e-01   1.916e+02
         1.0   1.261e+02   5.153e-01   1.109e+02
         1.0   1.253e+02   4.304e-01   1.719e+02
         1.0   1.197e+02   4.351e-01   1.615e+02
         1.0   1.152e+02   3.744e-01   1.238e+02
         1.0   1.123e+02   6.791e-01   1.578e+02
         1.0   1.247e+02   8.344e-01   1.756e+02
         1.0   1.236e+02   9.644e-01   1.941e+02
         1.0   1.248e+02   4.545e-01   1.799e+02
         1.0   1.180e+02   6.406e-01   1.566e+02
         1.0   1.259e+02   4.254e-01   1.773e+02
         1.0   1.234e+02   4.459e-01   1.996e+02
         1.0   1.220e+02   7.520e-01   1.190e+02
         1.0   1.258e+02   3.865e-01   1.686e+02
         1.0   1.267e+02   5.724e-01   2.307e+02
         1.0   1.206e+02   2.693e-01   1.605e+02
         1.0   1.243e+02   7.513e-01   1.981e+02
         1.0   1.262e+02   8.965e-02   2.173e+02
         1.0   1.243e+02   9.176e-01   1.856e+02
         1.0   1.265e+02   8.127e-01   1.055e+02
         1.0   1.254e+02   3.106e-01   1.939e+02
         1.0   1.174e+02   6.094e-01   1.466e+02
         1.0   1.243e+02   7.538e-01   1.784e+02
         1.0   1.253e+02   6.267e-01   1.119e+02
         1.0   1.262e+02   2.167e-01   1.824e+02
         1.0   1.249e+02   3.111e-01   1.800e+02
         1.0   1.228e+02   5.382e-01   8.853e+01
         1.0   1.261e+02   6.164e-01   2.092e+02
         1.0   1.267e+02   9.452e-01   1.748e+02
         1.0   1.253e+02   3.855e-01   2.074e+02
         1.0   1.194e+02   9.311e-01   2.446e+02
         1.0   1.250e+02   5.582e-01   1.454e+02
         1.0   1.229e+02   7.824e-01   1.292e+02
         1.0   1.262e+02   2.992e-01   1.803e+02
         1.0   1.252e+02   5.837e-01   1.100e+02
         1.0   1.237e+02   1.027e-01   1.890e+02
         1.0   1.226e+02   7.480e-01   2.485e+02
         1.0   1.238e+02   3.284e-01   2.185e+02
         1.0   1.208e+02   5.987e-01   1.934e+02
         1.0   1.240e+02   8.193e-01   1.798e+02
         1.0   1.261e+02   6.091e-01   1.969e+02
         1.0   1.278e+02   1.470e-01   3.505e+02
         1.0   1.236e+02   6.303e-01   1.922e+02
         1.0   1.228e+02   4.050e-01   1.805e+02
         1.0   1.264e+02   9.299e-01   1.444e+02
         1.0   1.258e+02   4.812e-01   2.256e+02
         1.0   1.261e+02   1.099e-01   1.397e+02
         1.0   1.261e+02   5.749e-01   2.052e+02
         1.0   1.257e+02   4.119e-01   1.673e+02
         1.0   1.278e+02   9.429e-01   1.863e+02
         1.0   1.272e+02   9.223e-01   9.073e+01
         1.0   1.250e+02   8.081e-01   1.821e+02
         1.0   1.263e+02   4.743e-01   2.394e+02
         1.0   1.215e+02   7.183e-01   1.758e+02
         1.0   1.260e+02   1.406e-01   1.827e+02
         1.0   1.243e+02   8.771e-01   1.719e+02
         1.0   9.073e+01   6.680e-01   1.556e+02
         1.0   1.240e+02   7.265e-02   1.928e+02
         1.0   1.255e+02   4.260e-01   1.751e+02
         1.0   1.243e+02   6.661e-01   1.732e+02
         1.0   1.218e+02   5.975e-01   1.800e+02
         1.0   1.269e+02   1.698e-01   1.873e+02
         1.0   1.242e+02   8.281e-01   1.421e+02
         1.0   1.247e+02   8.341e-01   1.926e+02
         1.0   1.287e+02   8.743e-01   1.170e+02
         1.0   1.190e+02   7.436e-01   1.796e+02
         1.0   1.247e+02   6.816e-01   2.234e+02
         1.0   1.255e+02   1.353e-01   2.295e+02
         1.0   1.328e+02   6.903e-01   2.883e+02
         1.0   1.260e+02   7.942e-01   1.742e+02
         1.0   1.220e+02   6.513e-01   1.477e+02
         1.0   1.257e+02   5.700e-01   2.464e+02
         1.0   1.136e+02   8.602e-01   1.547e+02
         1.0   1.236e+02   5.519e-01   1.011e+02
         1.0   1.287e+02   5.289e-02   2.216e+02
         1.0   1.237e+02   6.444e-01   6.966e+01
         1.0   1.252e+02   6.903e-01   1.952e+02
         1.0   1.294e+02   4.854e-01   1.460e+02
         1.0   1.253e+02   8.843e-01   2.066e+02
         1.0   1.256e+02   8.744e-01   1.774e+02
         1.0   1.209e+02   3.941e-01   1.686e+02
         1.0   1.185e+02   9.138e-01   1.431e+02
         1.0   1.241e+02   8.079e-01   1.968e+02
         1.0   1.269e+02   6.769e-01   1.995e+02
         1.0   1.255e+02   6.954e-01   2.516e+02
         1.0   1.228e+02   6.420e-01   2.087e+02
         1.0   1.240e+02   5.453e-01   1.446e+02
         1.0   1.245e+02   6.449e-01   2.273e+02
         1.0   1.244e+02   7.745e-01   1.714e+02
         1.0   1.253e+02   2.796e-01   2.054e+02
         1.0   1.229e+02   4.453e-01   1.356e+02
         1.0   1.248e+02   4.375e-01   2.141e+02
         1.0   1.213e+02   5.881e-01   1.729e+02
         1.0   1.194e+02   7.586e-01   1.593e+02
         1.0   1.257e+02   9.033e-01   2.586e+02
         1.0   1.223e+02   5.684e-01   1.696e+02
         1.0   1.251e+02   5.999e-01   1.319e+02
         1.0   1.264e+02   6.447e-01   1.567e+02
         1.0   1.254e+02   5.267e-01   2.132e+02
         1.0   1.193e+02   9.000e-01   7.938e+01
         1.0   1.245e+02   2.602e-01   1.913e+02
         1.0   1.301e+02   2.990e-01   1.942e+02
         1.0   1.219e+02   9.337e-01   1.589e+02
         1.0   7.657e+01   2.793e-03   1.122e+02
         1.0   1.239e+02   9.550e-01   1.966e+02
         1.0   1.251e+02   4.457e-01   2.267e+02
         1.0   1.232e+02   4.205e-01   1.846e+02
         1.0   1.255e+02   3.402e-01   2.177e+02
         1.0   1.238e+02   1.654e-01   1.997e+02
         1.0   1.123e+02   2.207e-01   1.523e+02
         1.0   1.219e+02   4.516e-01   1.788e+02
         1.0   1.264e+02   6.791e-01   2.122e+02
         1.0   1.247e+02   8.950e-01   1.860e+02
         1.0   1.235e+02   8.796e-01   2.128e+02
         1.0   1.265e+02   9.094e-01   2.126e+02
         1.0   1.234e+02   8.342e-01   1.096e+02
         1.0   1.217e+02   2.135e-01   1.909e+02
         1.0   1.201e+02   8.985e-01   1.855e+02
         1.0   1.214e+02   8.170e-01   1.682e+02
         1.0   1.299e+02   6.407e-01   1.721e+02
         1.0   1.246e+02   6.208e-01   2.061e+02
         1.0   1.163e+02   9.051e-01   2.029e+02
         1.0   1.259e+02   8.121e-01   2.066e+02
         1.0   1.257e+02   7.063e-02   1.447e+02
         1.0   1.264e+02   5.474e-01   1.729e+02
         1.0   1.255e+02   8.345e-01   1.836e+02
         1.0   1.235e+02   1.834e-01   1.515e+02
         1.0   1.257e+02   7.856e-01   2.131e+02
         1.0   1.240e+02   7.265e-02   1.928e+02
         1.0   1.255e+02   1.820e-01   1.240e+02
         1.0   1.306e+02   8.025e-01   2.336e+02
         1.0   1.224e+02   7.665e-01   1.778e+02
         1.0   1.221e+02   7.868e-01   1.911e+02
         1.0   1.241e+02   6.471e-01   2.012e+02
         1.0   1.298e+02   2.879e-01   1.330e+02
         1.0   1.252e+02   4.815e-01   1.439e+02
         1.0   1.244e+02   8.980e-01   1.826e+02
         1.0   1.264e+02   4.789e-01   1.748e+02
         1.0   1.240e+02   8.356e-01   2.257e+02
         1.0   1.189e+02   7.533e-01   2.063e+02
         1.0   1.238e+02   6.726e-01   1.970e+02
         1.0   1.298e+02   1.575e-01   9.247e+01
         1.0   1.229e+02   7.246e-01   1.100e+02
         1.0   1.241e+02   4.401e-01   1.771e+02
         1.0   1.262e+02   4.383e-01   1.358e+02
         1.0   1.253e+02   6.068e-01   2.392e+02
         1.0   1.291e+02   5.568e-01   2.655e+02
         1.0   1.235e+02   8.619e-01   2.776e+02
         1.0   1.216e+02   5.535e-01   1.789e+02
         1.0   1.218e+02   2.077e-01   2.098e+02
         1.0   1.209e+02   5.929e-01   2.001e+02
         1.0   1.293e+02   5.891e-01   1.729e+02
         1.0   1.236e+02   6.303e-01   1.922e+02
         1.0   1.262e+02   6.993e-01   1.486e+02
         1.0   1.275e+02   8.839e-01   2.790e+02
         1.0   1.258e+02   9.109e-01   2.350e+02
         1.0   1.255e+02   2.025e-01   2.182e+02
         1.0   1.260e+02   4.566e-01   1.391e+02
         1.0   1.215e+02   7.037e-01   1.062e+02
         1.0   1.232e+02   6.605e-01   2.004e+02
         1.0   1.228e+02   4.044e-01   1.984e+02
         1.0   1.301e+02   6.470e-01   2.143e+02
         1.0   1.258e+02   6.706e-01   1.805e+02
         1.0   1.267e+02   8.846e-01   1.480e+02
         1.0   1.211e+02   2.891e-01   2.100e+02
         1.0   1.264e+02   3.555e-01   1.877e+02
         1.0   1.255e+02   2.081e-01   2.086e+02
         1.0   1.257e+02   8.041e-01   2.126e+02
         1.0   1.201e+02   7.606e-01   1.685e+02
         1.0   1.241e+02   2.181e-01   1.941e+02
         1.0   1.258e+02   5.498e-01   1.837e+02
         1.0   1.246e+02   9.167e-01   1.619e+02
         1.0   1.273e+02   4.564e-01   1.907e+02
         1.0   1.237e+02   6.462e-01   1.599e+02
         1.0   1.269e+02   7.690e-01   1.997e+02
         1.0   1.282e+02   1.125e-01   1.516e+02
         1.0   1.246e+02   9.313e-01   2.021e+02
         1.0   1.262e+02   4.988e-01   1.747e+02
         1.0   1.242e+02   1.466e-01   1.998e+02
         1.0   1.225e+02   8.762e-01   1.816e+02
         1.0   1.259e+02   7.156e-01   1.435e+02
         1.0   1.279e+02   1.132e-01   1.836e+02
         1.0   1.194e+02   7.586e-01   1.593e+02
         1.0   1.261e+02   5.955e-01   2.321e+02
         1.0   1.223e+02   5.684e-01   1.696e+02
         1.0   1.250e+02   8.278e-01   1.909e+02
         1.0   1.259e+02   6.869e-01   1.097e+02
         1.0   1.212e+02   8.705e-01   1.142e+02
         1.0   1.247e+02   4.077e-01   2.094e+02
         1.0   1.181e+02   9.221e-01   9.255e+01
         1.0   1.247e+02   7.493e-01   1.769e+02
         1.0   1.263e+02   6.863e-01   1.013e+02
         1.0   1.234e+02   7.124e-01   1.251e+02
         1.0   1.263e+02   5.693e-01   2.410e+02
         1.0   1.266e+02   8.501e-01   1.993e+02
         1.0   1.237e+02   2.199e-01   1.672e+02
         1.0   1.252e+02   6.977e-01   3.129e+02
         1.0   1.273e+02   6.190e-01   1.849e+02
         1.0   1.255e+02   8.277e-01   2.151e+02
         1.0   1.291e+02   2.374e-01   2.116e+02
         1.0   1.260e+02   2.841e-01   2.075e+02
         1.0   1.136e+02   3.006e-01   1.900e+02
         1.0   1.221e+02   4.022e-01   3.014e+02
         1.0   1.142e+02   3.597e-01   1.746e+02
         1.0   1.249e+02   3.111e-01   1.800e+02
         1.0   1.229e+02   7.246e-01   1.100e+02
         1.0   1.240e+02   5.453e-01   1.446e+02
         1.0   1.238e+02   4.935e-01   1.713e+02
         1.0   1.201e+02   5.266e-01   2.084e+02
         1.0   1.255e+02   8.266e-01   1.710e+02
         1.0   1.259e+02   8.142e-01   2.011e+02
         1.0   1.245e+02   1.937e-01   1.856e+02
         1.0   1.223e+02   2.808e-01   2.001e+02
         1.0   1.253e+02   6.794e-01   1.334e+02
         1.0   1.233e+02   8.060e-01   1.672e+02
         1.0   1.251e+02   8.982e-01   1.926e+02
         1.0   9.368e+01   7.710e-01   1.615e+02
         1.0   1.253e+02   7.182e-01   1.967e+02
         1.0   1.156e+02   8.882e-01   1.967e+02
         1.0   1.210e+02   3.845e-01   1.069e+02
         1.0   1.232e+02   6.074e-01   2.006e+02
         1.0   1.242e+02   7.588e-01   1.680e+02
         1.0   1.250e+02   5.990e-01   1.449e+02
         1.0   1.247e+02   6.770e-01   1.912e+02
         1.0   1.250e+02   6.266e-01   2.004e+02
         1.0   1.285e+02   1.580e-01   2.102e+02
         1.0   1.248e+02   9.446e-01   2.072e+02
         1.0   1.247e+02   8.341e-01   1.926e+02
         1.0   1.250e+02   6.665e-01   1.758e+02
         1.0   1.249e+02   7.934e-02   1.687e+02
         1.0   1.266e+02   5.982e-01   1.754e+02
         1.0   1.257e+02   8.472e-01   1.345e+02
         1.0   1.288e+02   2.311e-01   1.951e+02
         1.0   1.263e+02   6.654e-01   2.066e+02
         1.0   1.196e+02   4.925e-01   2.214e+02
         1.0   1.278e+02   8.993e-01   1.480e+02
         1.0   1.245e+02   4.669e-01   1.930e+02
         1.0   1.256e+02   8.336e-01   1.945e+02
         1.0   1.240e+02   6.978e-01   1.941e+02
         1.0   1.249e+02   1.286e-01   2.440e+02
         1.0   1.168e+02   8.103e-01   1.801e+02
         1.0   1.255e+02   8.962e-01   1.930e+02
         1.0   1.242e+02   1.595e-01   2.010e+02
         1.0   1.258e+02   3.865e-01   1.686e+02
         1.0   1.281e+02   7.030e-01   1.190e+02
         1.0   1.216e+02   8.224e-01   1.856e+02
         1.0   1.225e+02   2.473e-01   2.167e+02
         1.0   1.251e+02   3.236e-01   1.230e+02
         1.0   1.268e+02   2.505e-01   2.207e+02
         1.0   1.232e+02   4.299e-01   1.648e+02
         1.0   1.123e+02   8.666e-01   1.648e+02
         1.0   1.247e+02   8.214e-01   1.556e+02
         1.0   1.246e+02   8.301e-01   1.978e+02
         1.0   1.261e+02   6.291e-01   1.503e+02
         1.0   1.260e+02   1.412e-01   1.985e+02
         1.0   1.264e+02   4.057e-01   1.846e+02
         1.0   1.257e+02   7.578e-01   1.669e+02
         1.0   1.254e+02   8.667e-01   1.387e+02
         1.0   1.216e+02   5.652e-01   1.897e+02
         1.0   1.276e+02   2.442e-01   2.307e+02
         1.0   1.255e+02   2.337e-01   2.625e+02
         1.0   1.262e+02   8.459e-02   1.589e+02
         1.0   1.221e+02   3.512e-01   1.679e+02
         1.0   1.232e+02   8.525e-01   1.572e+02
         1.0   1.158e+02   5.677e-01   1.894e+02
         1.0   1.245e+02   7.864e-01   1.844e+02
         1.0   1.252e+02   6.832e-01   1.313e+02
         1.0   1.270e+02   6.075e-01   2.030e+02
         1.0   1.302e+02   2.739e-01   2.055e+02
         1.0   1.286e+02   5.554e-01   1.588e+02
         1.0   1.140e+02   3.890e-01   1.725e+02
         1.0   1.260e+02   7.712e-01   2.429e+02
         1.0   1.270e+02   7.788e-01   2.150e+02
         1.0   1.254e+02   8.898e-01   2.038e+02
         1.0   1.263e+02   6.863e-01   1.013e+02
         1.0   1.259e+02   6.147e-01   1.546e+02
         1.0   1.299e+02   6.407e-01   1.721e+02
         1.0   1.229e+02   5.247e-01   2.247e+02
         1.0   1.266e+02   9.246e-01   1.775e+02
         1.0   1.225e+02   4.885e-01   1.952e+02
         1.0   8.132e+01   5.452e-01   1.692e+02
         1.0   1.251e+02   7.607e-01   1.920e+02
         1.0   1.251e+02   4.912e-01   1.661e+02
         1.0   1.232e+02   6.074e-01   2.006e+02
         1.0   1.241e+02   2.150e-01   1.808e+02
         1.0   1.241e+02   4.367e-01   1.964e+02
         1.0   1.263e+02   1.837e-01   1.846e+02
         1.0   1.233e+02   7.581e-01   1.885e+02
         1.0   1.245e+02   4.775e-01   1.800e+02
         1.0   1.254e+02   5.793e-01   1.771e+02
         1.0   1.259e+02   1.772e-01   2.008e+02
         1.0   1.261e+02   3.138e-01   1.982e+02
         1.0   1.129e+02   6.344e-01   1.863e+02
         1.0   1.270e+02   8.218e-01   2.281e+02
         1.0   1.257e+02   4.562e-01   1.968e+02
         1.0   1.318e+02   1.335e-01   1.857e+02
         1.0   1.257e+02   9.208e-01   1.860e+02
         1.0   1.238e+02   5.043e-01   1.989e+02
         1.0   1.259e+02   6.147e-01   1.546e+02
         1.0   1.225e+02   9.370e-01   2.342e+02
         1.0   1.241e+02   6.288e-01   2.936e+02
         1.0   1.230e+02   6.818e-01   1.747e+02
         1.0   1.235e+02   2.139e-01   1.238e+02
         1.0   1.253e+02   7.604e-01   1.282e+02
         1.0   1.275e+02   5.107e-01   1.169e+02
         1.0   1.265e+02   4.585e-01   1.958e+02
         1.0   1.248e+02   1.738e-01   5.072e+01
         1.0   1.212e+02   7.634e-01   1.663e+02
         1.0   1.237e+02   2.199e-01   1.672e+02
         1.0   1.190e+02   6.013e-01   2.058e+02
         1.0   1.256e+02   4.412e-01   1.631e+02
         1.0   1.256e+02   6.790e-01   1.014e+02
         1.0   1.256e+02   5.560e-01   1.840e+02
         1.0   1.245e+02   9.556e-01   1.378e+02
         1.0   1.239e+02   6.556e-01   2.941e+02
         1.0   1.257e+02   3.241e-01   2.263e+02
         1.0   1.253e+02   9.839e-01   1.848e+02
         1.0   1.237e+02   4.236e-01   2.209e+02
         1.0   1.245e+02   7.864e-01   1.844e+02
         1.0   1.209e+02   8.290e-01   1.383e+02
         1.0   1.243e+02   7.224e-01   1.393e+02
         1.0   1.259e+02   4.739e-01   1.804e+02
         1.0   1.217e+02   2.135e-01   1.909e+02
         1.0   1.242e+02   9.725e-01   1.835e+02
         1.0   1.211e+02   8.148e-01   2.242e+02
         1.0   1.245e+02   9.709e-01   2.248e+02
         1.0   1.252e+02   6.501e-01   1.544e+02
         1.0   1.216e+02   3.659e-01   1.849e+02
         1.0   1.265e+02   2.553e-01   1.702e+02
         1.0   1.257e+02   9.033e-01   2.586e+02
         1.0   1.250e+02   8.772e-01   1.787e+02
         1.0   1.264e+02   3.047e-01   1.901e+02
         1.0   1.168e+02   6.155e-01   2.059e+02
         1.0   1.244e+02   5.671e-01   1.964e+02
         1.0   1.261e+02   1.161e-01   2.111e+02
         1.0   1.236e+02   5.519e-01   1.011e+02
         1.0   7.422e+01   8.985e-01   1.730e+02
         1.0   1.253e+02   5.535e-01   1.610e+02
         1.0   1.263e+02   4.084e-01   2.268e+02
         1.0   1.257e+02   3.246e-01   1.689e+02
         1.0   1.240e+02   9.180e-01   1.841e+02
         1.0   1.252e+02   7.124e-01   1.960e+02
         1.0   1.261e+02   9.282e-01   1.427e+02
         1.0   1.262e+02   5.999e-01   1.926e+02
         1.0   1.252e+02   8.699e-01   1.815e+02
         1.0   1.258e+02   8.675e-01   2.232e+02
         1.0   1.233e+02   7.902e-01   1.440e+02
         1.0   1.389e+02   3.120e-03   1.791e+02
         1.0   1.264e+02   7.613e-01   1.352e+02
         1.0   1.245e+02   4.304e-01   2.065e+02
         1.0   1.285e+02   1.580e-01   2.102e+02
         1.0   1.263e+02   1.837e-01   1.846e+02
         1.0   1.231e+02   3.728e-01   1.661e+02
         1.0   1.237e+02   5.478e-01   1.685e+02
         1.0   1.256e+02   8.336e-01   1.945e+02
         1.0   1.255e+02   8.266e-01   1.710e+02
         1.0   1.195e+02   6.920e-01   8.330e+01
         1.0   1.245e+02   7.024e-01   1.928e+02
         1.0   1.259e+02   9.758e-01   1.984e+02
         1.0   1.190e+02   8.262e-01   1.943e+02
         1.0   1.243e+02   8.859e-01   9.977e+01
         1.0   1.279e+02   8.922e-01   9.085e+01
         1.0   1.243e+02   7.670e-01   1.971e+02
         1.0   1.251e+02   6.603e-01   2.297e+02
         1.0   1.232e+02   8.362e-02   1.698e+02
         1.0   1.235e+02   8.689e-01   1.639e+02
         1.0   1.244e+02   5.497e-01   2.006e+02
         1.0   1.267e+02   3.426e-01   1.644e+02
         1.0   1.261e+02   6.295e-01   1.371e+02
         1.0   1.269e+02   6.619e-01   1.610e+02
         1.0   1.247e+02   3.859e-01   1.059e+02
         1.0   1.222e+02   5.350e-01   2.226e+02
         1.0   1.270e+02   9.018e-01   1.686e+02
         1.0   1.247e+02   5.480e-01   1.096e+02
         1.0   1.274e+02   7.812e-01   1.505e+02
         1.0   1.257e+02   4.119e-01   1.673e+02
         1.0   1.250e+02   7.486e-01   2.095e+02
         1.0   1.294e+02   6.570e-01   2.204e+02
         1.0   1.259e+02   9.231e-01   2.068e+02
         1.0   1.248e+02   9.048e-01   1.848e+02
         1.0   1.238e+02   9.684e-01   1.662e+02
         1.0   1.237e+02   2.930e-01   1.778e+02
         1.0   1.249e+02   8.113e-01   2.407e+02
         1.0   1.237e+02   4.418e-01   1.904e+02
         1.0   1.237e+02   5.083e-01   1.984e+02
         1.0   1.208e+02   5.602e-01   1.253e+02
         1.0   1.247e+02   3.219e-01   7.337e+01
         1.0   1.248e+02   1.702e-01   1.822e+02
         1.0   1.240e+02   7.431e-01   2.037e+02
         1.0   1.252e+02   7.960e-01   1.665e+02
         1.0   1.254e+02   7.819e-01   1.979e+02
         1.0   1.258e+02   3.639e-01   1.961e+02
         1.0   1.275e+02   8.839e-01   2.790e+02
         1.0   1.250e+02   8.880e-01   2.126e+02
         1.0   1.236e+02   2.574e-01   2.262e+02
         1.0   1.208e+02   8.017e-01   1.746e+02
         1.0   1.261e+02   6.295e-01   1.371e+02
         1.0   1.136e+02   8.602e-01   1.547e+02
         1.0   1.268e+02   9.851e-01   2.065e+02
         1.0   1.249e+02   8.304e-01   1.743e+02
         1.0   1.229e+02   5.773e-01   2.173e+02
         1.0   1.257e+02   8.267e-01   1.305e+02
         1.0   1.262e+02   4.663e-01   1.910e+02
         1.0   1.307e+02   2.925e-02   2.204e+02
         1.0   1.240e+02   9.122e-01   2.026e+02
         1.0   1.252e+02   7.931e-01   1.803e+02
         1.0   1.260e+02   6.964e-01   1.239e+02
         1.0   1.244e+02   8.980e-01   1.826e+02
         1.0   1.288e+02   6.283e-01   2.472e+02
         1.0   1.251e+02   3.556e-01   1.768e+02
         1.0   1.257e+02   8.857e-01   2.543e+02
         1.0   1.262e+02   4.988e-01   1.747e+02
         1.0   1.263e+02   8.530e-01   1.797e+02
         1.0   1.272e+02   2.792e-01   1.988e+02
         1.0   1.258e+02   3.639e-01   1.961e+02
         1.0   1.254e+02   6.337e-01   1.009e+02
         1.0   1.244e+02   2.241e-01   2.071e+02
         1.0   1.249e+02   8.131e-01   2.000e+02
         1.0   1.264e+02   9.426e-01   1.262e+02
         1.0   1.255e+02   2.357e-01   1.281e+02
         1.0   1.248e+02   7.379e-01   1.368e+02
         1.0   1.115e+02   9.931e-01   2.453e+02
         1.0   1.269e+02   4.098e-01   1.871e+02
         1.0   1.232e+02   8.574e-01   1.792e+02
         1.0   1.208e+02   5.602e-01   1.253e+02
         1.0   1.262e+02   6.576e-01   1.428e+02
         1.0   1.269e+02   5.873e-01   1.958e+02
         1.0   1.254e+02   7.832e-01   1.801e+02
         1.0   1.259e+02   7.156e-01   1.435e+02
         1.0   1.259e+02   4.935e-01   1.560e+02
         1.0   1.298e+02   1.575e-01   9.247e+01
         1.0   1.277e+02   4.972e-01   1.959e+02
         1.0   1.142e+02   3.597e-01   1.746e+02
         1.0   1.244e+02   8.183e-01   1.977e+02
         1.0   1.251e+02   8.087e-01   1.708e+02
         1.0   1.268e+02   4.279e-01   1.637e+02
         1.0   1.251e+02   7.607e-01   1.920e+02
         1.0   1.212e+02   7.500e-01   2.111e+02
         1.0   1.273e+02   7.638e-01   2.088e+02
         1.0   1.261e+02   7.759e-01   2.251e+02
         1.0   1.244e+02   3.657e-01   1.957e+02
         1.0   1.243e+02   7.224e-01   1.393e+02
         1.0   1.249e+02   7.376e-01   2.416e+02
         1.0   1.155e+02   3.568e-01   2.631e+02
         1.0   1.236e+02   3.434e-01   1.886e+02
         1.0   1.243e+02   6.604e-01   1.954e+02
         1.0   1.252e+02   8.441e-01   1.634e+02
         1.0   1.247e+02   2.812e-01   1.996e+02
         1.0   1.293e+02   3.655e-01   1.104e+02
         1.0   1.247e+02   2.427e-01   1.511e+02
         1.0   1.267e+02   1.341e-01   1.575e+02
         1.0   1.244e+02   2.060e-01   2.271e+02
         1.0   1.264e+02   4.872e-01   2.183e+02
         1.0   1.253e+02   8.612e-01   1.493e+02
         1.0   1.241e+02   2.150e-01   1.808e+02
         1.0   1.254e+02   8.032e-01   1.117e+02
         1.0   1.262e+02   9.267e-01   2.061e+02
         1.0   1.248e+02   6.777e-01   1.869e+02
         1.0   1.225e+02   8.808e-01   1.922e+02
         1.0   1.246e+02   5.747e-01   1.360e+02
         1.0   1.239e+02   3.102e-01   2.034e+02
         1.0   1.227e+02   6.633e-01   1.364e+02
         1.0   1.253e+02   6.384e-01   1.626e+02
         1.0   1.238e+02   5.043e-01   1.989e+02
         1.0   1.246e+02   7.588e-01   3.079e+02
         1.0   1.252e+02   7.419e-01   2.016e+02
         1.0   1.259e+02   4.935e-01   1.560e+02
         1.0   1.247e+02   3.882e-01   2.007e+02
         1.0   1.144e+02   7.929e-01   2.034e+02
         1.0   1.287e+02   7.652e-01   1.875e+02
         1.0   1.169e+02   5.745e-01   1.546e+02
         1.0   1.261e+02   8.327e-01   1.930e+02
         1.0   1.231e+02   6.247e-01   2.024e+02
         1.0   1.237e+02   4.087e-01   2.211e+02
         1.0   1.250e+02   7.967e-01   2.057e+02
         1.0   1.130e+02   8.039e-01   1.546e+02
         1.0   1.261e+02   2.393e-01   1.998e+02
         1.0   1.247e+02   5.063e-01   2.833e+02
         1.0   1.228e+02   8.110e-01   3.035e+02
         1.0   1.271e+02   8.264e-01   2.221e+02
         1.0   1.254e+02   5.113e-01   1.915e+02
         1.0   1.253e+02   7.664e-01   1.333e+02
         1.0   1.237e+02   7.534e-01   2.166e+02
         1.0   1.222e+02   6.174e-01   1.293e+02
         1.0   1.263e+02   4.582e-01   1.534e+02
         1.0   1.264e+02   5.121e-01   2.036e+02
         1.0   1.215e+02   8.752e-01   2.233e+02
         1.0   1.261e+02   6.956e-01   2.160e+02
         1.0   1.264e+02   4.344e-01   1.761e+02
         1.0   1.206e+02   7.416e-01   2.024e+02
         1.0   1.194e+02   7.586e-01   1.593e+02
         1.0   1.235e+02   1.330e-01   1.158e+02
         1.0   1.248e+02   6.184e-01   1.875e+02
         1.0   1.224e+02   7.756e-01   2.008e+02
         1.0   1.233e+02   6.533e-01   1.812e+02
         1.0   1.255e+02   6.505e-01   2.193e+02
         1.0   1.242e+02   5.612e-03   2.091e+02
         1.0   1.260e+02   4.147e-01   7.297e+01
         1.0   1.231e+02   3.659e-01   2.111e+02
         1.0   1.247e+02   6.340e-01   4.053e+02
         1.0   1.216e+02   5.535e-01   1.789e+02
         1.0   1.248e+02   7.742e-01   2.022e+02
         1.0   1.249e+02   4.177e-01   1.860e+02
         1.0   1.261e+02   3.733e-01   1.908e+02
         1.0   1.243e+02   8.707e-01   2.311e+02
         1.0   1.253e+02   5.828e-01   1.189e+02
         1.0   1.301e+02   7.122e-01   2.196e+02
         1.0   1.215e+02   5.443e-01   1.130e+02
