    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   8.972e+01   9.769e-01   5.208e+02
         1.0   1.239e+02   8.297e-01   7.679e+02
         1.0   1.257e+02   4.803e-01   7.041e+02
         1.0   1.272e+02   4.501e-01   7.897e+02
         1.0   1.101e+02   5.637e-02   5.990e+02
         1.0   1.265e+02   2.416e-01   8.874e+02
         1.0   1.254e+02   2.499e-01   7.709e+02
         1.0   9.289e+01   1.349e-01   4.629e+02
         1.0   1.266e+02   3.516e-01   8.064e+02
         1.0   1.267e+02   3.158e-01   7.218e+02
         1.0   1.262e+02   8.499e-01   6.435e+02
         1.0   1.237e+02   3.311e-01   5.466e+02
         1.0   1.257e+02   6.217e-01   7.862e+02
         1.0   7.303e+01   7.088e-01   4.279e+02
         1.0   8.609e+01   3.739e-01   4.171e+02
         1.0   1.262e+02   7.205e-01   7.745e+02
         1.0   1.260e+02   4.449e-01   6.264e+02
         1.0   1.267e+02   4.956e-01   7.268e+02
         1.0   1.265e+02   3.537e-01   6.086e+02
         1.0   1.266e+02   6.290e-01   6.759e+02
         1.0   1.041e+02   7.768e-01   6.045e+02
         1.0   1.250e+02   5.886e-01   7.835e+02
         1.0   1.281e+02   2.556e-01   5.204e+02
         1.0   1.216e+02   4.725e-01   7.872e+02
         1.0   1.266e+02   2.453e-01   4.543e+02
         1.0   1.259e+02   5.045e-01   6.410e+02
         1.0   1.270e+02   6.878e-01   5.207e+02
         1.0   8.547e+01   8.976e-01   4.940e+02
         1.0   1.242e+02   4.167e-01   5.986e+02
         1.0   1.280e+02   4.433e-01   7.681e+02
         1.0   1.249e+02   1.875e-01   6.627e+02
         1.0   1.264e+02   1.834e-01   7.808e+02
         1.0   1.206e+02   4.623e-01   4.432e+02
         1.0   1.253e+02   5.288e-01   4.826e+02
         1.0   1.133e+02   8.945e-01   5.196e+02
         1.0   1.241e+02   7.683e-01   6.851e+02
         1.0   1.252e+02   4.476e-01   6.275e+02
         1.0   1.265e+02   9.273e-01   8.377e+02
         1.0   1.131e+02   2.758e-01   3.975e+02
         1.0   1.275e+02   8.660e-01   3.355e+02
         1.0   8.557e+01   9.009e-01   3.896e+02
         1.0   1.284e+02   3.554e-01   6.429e+02
         1.0   9.881e+01   7.919e-01   6.281e+02
         1.0   8.998e+01   1.134e-04   5.263e+02
         1.0   1.066e+02   4.723e-01   4.491e+02
         1.0   1.263e+02   6.975e-01   6.540e+02
         1.0   1.130e+02   7.627e-01   8.590e+02
         1.0   9.579e+01   2.567e-01   4.333e+02
         1.0   1.261e+02   5.944e-01   8.068e+02
         1.0   1.251e+02   9.061e-01   5.150e+02
         1.0   1.247e+02   1.255e-01   7.903e+02
         1.0   1.255e+02   8.002e-01   7.838e+02
         1.0   1.255e+02   2.824e-01   7.131e+02
         1.0   1.262e+02   7.187e-01   7.965e+02
         1.0   9.425e+01   6.494e-01   3.937e+02
         1.0   1.271e+02   7.123e-01   4.569e+02
         1.0   1.031e+02   2.853e-01   5.895e+02
         1.0   1.255e+02   8.700e-01   5.762e+02
         1.0   1.263e+02   4.647e-01   7.174e+02
         1.0   1.254e+02   8.519e-01   7.333e+02
         1.0   7.338e+01   7.893e-01   2.841e+02
         1.0   1.225e+02   9.115e-01   5.830e+02
         1.0   1.252e+02   2.260e-01   7.595e+02
         1.0   1.265e+02   6.465e-01   8.957e+02
         1.0   1.249e+02   6.571e-01   7.826e+02
         1.0   1.232e+02   8.361e-01   7.432e+02
         1.0   8.392e+01   4.641e-01   4.099e+02
         1.0   1.265e+02   2.245e-01   7.423e+02
         1.0   1.173e+02   3.449e-01   3.923e+02
         1.0   1.248e+02   7.961e-01   8.527e+02
         1.0   1.273e+02   8.275e-01   8.125e+02
         1.0   1.261e+02   9.198e-02   6.283e+02
         1.0   1.277e+02   5.025e-01   4.840e+02
         1.0   1.265e+02   1.775e-01   8.317e+02
         1.0   9.693e+01   6.808e-02   4.338e+02
         1.0   1.264e+02   7.265e-01   5.520e+02
         1.0   1.249e+02   2.431e-01   7.318e+02
         1.0   8.648e+01   2.833e-01   3.899e+02
         1.0   1.216e+02   6.811e-01   1.694e+02
         1.0   1.198e+02   6.093e-01   4.456e+02
         1.0   8.028e+01   8.560e-01   4.309e+02
         1.0   1.248e+02   6.126e-01   3.115e+02
         1.0   9.298e+01   6.874e-01   4.974e+02
         1.0   8.843e+01   6.888e-01   3.901e+02
         1.0   1.262e+02   2.792e-01   7.834e+02
         1.0   8.353e+01   2.593e-01   1.954e+02
         1.0   1.271e+02   3.525e-01   5.368e+02
         1.0   1.223e+02   4.913e-01   7.061e+02
         1.0   1.262e+02   7.251e-01   6.475e+02
         1.0   1.256e+02   4.381e-01   7.973e+02
         1.0   1.253e+02   8.724e-01   7.709e+02
         1.0   1.246e+02   9.473e-01   8.351e+02
         1.0   8.599e+01   4.300e-02   2.031e+02
         1.0   1.266e+02   6.337e-01   8.065e+02
         1.0   1.248e+02   9.167e-01   5.961e+02
         1.0   1.260e+02   4.977e-01   7.941e+02
         1.0   1.280e+02   3.474e-01   3.392e+02
         1.0   8.583e+01   9.069e-01   5.827e+02
         1.0   1.253e+02   5.268e-01   8.427e+02
         1.0   1.001e+02   1.787e-01   5.421e+02
         1.0   1.152e+02   9.568e-01   7.044e+02
         1.0   1.249e+02   4.850e-01   6.098e+02
         1.0   8.581e+01   3.238e-01   3.767e+02
         1.0   1.257e+02   4.868e-01   5.382e+02
         1.0   1.266e+02   3.997e-01   4.100e+02
         1.0   9.119e+01   9.367e-01   4.214e+02
         1.0   9.199e+01   5.325e-01   5.282e+02
         1.0   9.306e+01   2.107e-01   5.666e+02
         1.0   1.081e+02   9.148e-01   7.117e+02
         1.0   1.166e+02   2.593e-01   7.009e+02
         1.0   1.258e+02   3.885e-01   7.652e+02
         1.0   1.240e+02   7.941e-01   7.834e+02
         1.0   1.053e+02   5.192e-01   5.167e+02
         1.0   1.253e+02   8.190e-01   8.076e+02
         1.0   1.261e+02   4.567e-01   8.343e+02
         1.0   1.257e+02   2.661e-01   5.500e+02
         1.0   1.115e+02   5.791e-02   6.193e+02
         1.0   1.287e+02   5.776e-01   6.941e+02
         1.0   1.245e+02   4.751e-01   6.422e+02
         1.0   1.250e+02   4.345e-01   7.006e+02
         1.0   8.581e+01   3.238e-01   3.767e+02
         1.0   1.262e+02   4.847e-01   8.146e+02
         1.0   1.279e+02   5.010e-01   7.489e+02
         1.0   8.648e+01   2.833e-01   3.899e+02
         1.0   1.257e+02   5.407e-01   7.329e+02
         1.0   1.271e+02   5.743e-01   7.434e+02
         1.0   1.031e+02   2.853e-01   5.895e+02
         1.0   1.155e+02   5.319e-01   7.273e+02
         1.0   1.243e+02   7.342e-01   5.808e+02
         1.0   8.155e+01   8.624e-01   4.542e+02
         1.0   1.258e+02   4.268e-01   7.621e+02
         1.0   1.264e+02   8.615e-01   5.199e+02
         1.0   1.281e+02   2.470e-01   4.239e+02
         1.0   1.251e+02   4.769e-01   7.803e+02
         1.0   1.267e+02   2.210e-01   8.469e+02
         1.0   7.259e+01   6.845e-01   3.536e+02
         1.0   1.255e+02   8.337e-01   8.035e+02
         1.0   8.476e+01   8.727e-01   4.440e+02
         1.0   1.263e+02   8.280e-01   2.022e+02
         1.0   1.276e+02   1.549e-01   8.715e+02
         1.0   1.246e+02   9.473e-01   8.351e+02
         1.0   1.258e+02   5.932e-01   7.447e+02
         1.0   1.282e+02   4.336e-01   7.450e+02
         1.0   8.754e+01   3.318e-01   3.010e+02
         1.0   1.251e+02   3.063e-01   8.033e+02
         1.0   1.250e+02   3.927e-01   7.999e+02
         1.0   1.266e+02   3.121e-01   7.609e+02
         1.0   1.251e+02   2.865e-01   8.359e+02
         1.0   9.119e+01   9.367e-01   4.214e+02
         1.0   1.249e+02   8.686e-01   6.338e+02
         1.0   1.266e+02   2.337e-01   7.390e+02
         1.0   1.266e+02   8.046e-01   3.034e+02
         1.0   1.262e+02   4.107e-01   8.329e+02
         1.0   1.266e+02   5.106e-01   7.421e+02
         1.0   1.221e+02   5.915e-01   7.999e+02
         1.0   1.260e+02   5.961e-01   8.108e+02
         1.0   9.478e+01   1.360e-01   4.003e+02
         1.0   1.260e+02   7.014e-01   7.862e+02
         1.0   1.247e+02   1.971e-01   5.840e+02
         1.0   7.018e+01   3.905e-01   3.339e+02
         1.0   1.268e+02   7.462e-01   5.097e+02
         1.0   9.668e+01   4.074e-01   5.777e+02
         1.0   1.248e+02   8.359e-01   7.902e+02
         1.0   1.254e+02   3.431e-01   6.917e+02
         1.0   9.994e+01   2.995e-01   5.610e+02
         1.0   1.261e+02   5.804e-01   6.510e+02
         1.0   1.244e+02   8.801e-01   7.181e+02
         1.0   8.360e+01   4.716e-01   4.392e+02
         1.0   1.265e+02   6.594e-01   7.932e+02
         1.0   1.271e+02   5.743e-01   7.434e+02
         1.0   1.253e+02   3.488e-01   6.194e+02
         1.0   9.408e+01   1.291e-01   3.279e+02
         1.0   1.263e+02   5.989e-01   7.797e+02
         1.0   9.020e+01   1.454e-01   5.795e+02
         1.0   1.256e+02   1.549e-01   6.533e+02
         1.0   1.243e+02   4.914e-01   8.283e+02
         1.0   9.351e+01   9.901e-02   4.582e+02
         1.0   9.350e+01   8.049e-01   2.703e+02
         1.0   8.755e+01   9.343e-01   3.950e+02
         1.0   1.246e+02   1.645e-01   7.665e+02
         1.0   1.256e+02   8.340e-01   8.325e+02
         1.0   9.796e+01   7.863e-02   5.793e+02
         1.0   1.256e+02   4.528e-01   4.408e+02
         1.0   1.217e+02   6.732e-01   3.267e+02
         1.0   1.188e+02   5.567e-01   5.800e+02
         1.0   1.221e+02   3.871e-01   6.990e+02
         1.0   1.102e+02   3.579e-01   6.271e+02
         1.0   8.450e+01   8.860e-01   4.983e+02
         1.0   1.246e+02   7.917e-01   6.799e+02
         1.0   1.218e+02   8.107e-01   1.608e+02
         1.0   1.249e+02   6.798e-01   5.432e+02
         1.0   9.119e+01   9.367e-01   4.214e+02
         1.0   1.259e+02   4.160e-01   7.948e+02
         1.0   1.246e+02   4.807e-01   7.339e+02
         1.0   1.262e+02   7.844e-01   2.637e+02
         1.0   1.243e+02   6.141e-01   7.457e+02
         1.0   1.243e+02   5.277e-01   4.695e+02
         1.0   8.845e+01   8.661e-01   5.412e+02
         1.0   1.252e+02   7.622e-01   2.327e+02
         1.0   1.266e+02   3.700e-01   7.993e+02
         1.0   9.632e+01   1.570e-01   5.226e+02
         1.0   1.245e+02   4.751e-01   6.422e+02
         1.0   1.181e+02   9.201e-01   5.049e+02
         1.0   1.253e+02   3.434e-01   7.826e+02
         1.0   1.235e+02   9.185e-01   6.570e+02
         1.0   9.224e+01   1.397e-01   5.355e+02
         1.0   1.264e+02   4.118e-01   4.616e+02
         1.0   1.232e+02   7.957e-02   6.750e+02
         1.0   1.365e+02   7.195e-01   8.293e+02
         1.0   1.248e+02   7.707e-01   6.900e+02
         1.0   1.263e+02   9.355e-01   7.866e+02
         1.0   8.222e+01   2.842e-02   2.666e+02
         1.0   1.269e+02   4.793e-01   7.924e+02
         1.0   1.270e+02   6.765e-01   7.622e+02
         1.0   9.034e+01   6.775e-01   4.159e+02
         1.0   1.073e+02   9.042e-01   6.358e+02
         1.0   1.245e+02   8.250e-01   7.621e+02
         1.0   1.247e+02   7.072e-01   7.327e+02
         1.0   1.190e+02   2.320e-01   7.647e+02
         1.0   1.091e+02   3.686e-01   6.433e+02
         1.0   7.259e+01   6.845e-01   3.536e+02
         1.0   1.253e+02   6.176e-01   9.725e+02
         1.0   1.281e+02   2.556e-01   5.204e+02
         1.0   1.258e+02   1.082e-01   5.993e+02
         1.0   1.267e+02   2.248e-01   6.533e+02
         1.0   9.256e+01   3.365e-01   4.875e+02
         1.0   1.217e+02   6.732e-01   3.267e+02
         1.0   1.258e+02   7.246e-01   5.658e+02
         1.0   1.264e+02   7.509e-01   4.817e+02
         1.0   1.260e+02   1.127e-01   7.315e+02
         1.0   8.672e+01   9.483e-01   3.331e+02
         1.0   1.251e+02   3.181e-01   8.254e+02
         1.0   7.617e+01   8.690e-01   3.444e+02
         1.0   1.136e+02   4.241e-01   7.362e+02
         1.0   1.256e+02   3.384e-01   6.917e+02
         1.0   9.408e+01   1.291e-01   3.279e+02
         1.0   1.089e+02   7.706e-01   6.696e+02
         1.0   1.222e+02   7.608e-01   4.955e+02
         1.0   1.251e+02   2.676e-01   6.361e+02
         1.0   1.260e+02   2.778e-01   7.802e+02
         1.0   1.267e+02   8.616e-01   8.308e+02
         1.0   1.266e+02   3.436e-01   7.636e+02
         1.0   1.188e+02   3.785e-01   7.019e+02
         1.0   1.259e+02   7.350e-01   6.450e+02
         1.0   1.238e+02   6.373e-01   8.134e+02
         1.0   1.262e+02   5.191e-01   8.152e+02
         1.0   1.257e+02   3.567e-01   8.164e+02
         1.0   1.247e+02   6.823e-01   2.345e+02
         1.0   1.269e+02   6.770e-01   8.096e+02
         1.0   1.260e+02   1.667e-01   5.027e+02
         1.0   1.068e+02   4.967e-01   5.892e+02
         1.0   9.422e+01   6.870e-01   4.896e+02
         1.0   8.542e+01   7.819e-01   4.184e+02
         1.0   1.373e+02   9.577e-01   6.005e+02
         1.0   8.360e+01   4.716e-01   4.392e+02
         1.0   1.264e+02   6.115e-01   7.424e+02
         1.0   7.400e+01   6.350e-01   4.246e+02
         1.0   1.242e+02   4.327e-01   7.618e+02
         1.0   1.254e+02   9.070e-01   8.082e+02
         1.0   1.262e+02   7.222e-01   7.647e+02
         1.0   1.252e+02   4.035e-01   7.138e+02
         1.0   1.261e+02   3.113e-01   7.133e+02
         1.0   1.250e+02   4.894e-01   8.299e+02
         1.0   1.252e+02   4.172e-01   6.761e+02
         1.0   1.456e+02   1.352e-02   9.285e+02
         1.0   1.231e+02   5.543e-01   3.432e+02
         1.0   9.706e+01   4.881e-01   4.340e+02
         1.0   1.249e+02   1.538e-02   8.692e+02
         1.0   1.252e+02   7.499e-01   1.050e+03
         1.0   1.259e+02   3.530e-01   7.071e+02
         1.0   7.869e+01   5.609e-01   3.036e+02
         1.0   1.228e+02   9.168e-02   8.006e+02
         1.0   1.262e+02   1.946e-01   6.369e+02
         1.0   1.264e+02   5.377e-01   8.039e+02
         1.0   1.248e+02   8.401e-01   8.147e+02
         1.0   1.009e+02   2.180e-02   6.036e+02
         1.0   9.777e+01   5.741e-01   6.171e+02
         1.0   1.247e+02   7.833e-01   7.395e+02
         1.0   1.254e+02   4.842e-01   7.756e+02
         1.0   8.342e+01   5.245e-01   4.493e+02
         1.0   1.259e+02   4.160e-01   7.948e+02
         1.0   1.293e+02   2.814e-01   7.998e+02
         1.0   1.009e+02   8.106e-01   4.617e+02
         1.0   1.264e+02   1.447e-01   3.944e+02
         1.0   1.260e+02   2.428e-01   8.392e+02
         1.0   1.245e+02   5.125e-01   7.954e+02
         1.0   1.265e+02   5.174e-01   8.308e+02
         1.0   7.840e+01   8.027e-01   4.951e+02
         1.0   1.265e+02   3.655e-01   6.588e+02
         1.0   8.423e+01   1.059e-01   3.527e+02
         1.0   7.956e+01   6.670e-01   3.969e+02
         1.0   1.257e+02   5.096e-01   8.630e+02
         1.0   1.272e+02   5.625e-01   6.669e+02
         1.0   1.040e+02   6.309e-01   5.140e+02
         1.0   1.235e+02   5.733e-01   3.709e+02
         1.0   1.221e+02   6.113e-01   6.926e+02
         1.0   8.782e+01   7.205e-01   2.637e+02
         1.0   7.840e+01   8.027e-01   4.951e+02
         1.0   1.280e+02   9.015e-01   5.069e+02
         1.0   1.273e+02   4.327e-02   7.964e+02
         1.0   1.238e+02   5.764e-01   8.293e+02
         1.0   1.246e+02   7.668e-01   8.332e+02
         1.0   1.248e+02   6.010e-01   8.234e+02
         1.0   9.740e+01   3.364e-01   3.813e+02
         1.0   1.263e+02   9.428e-02   6.790e+02
         1.0   1.269e+02   4.530e-01   7.731e+02
         1.0   1.265e+02   5.174e-01   8.308e+02
         1.0   1.253e+02   5.288e-01   4.826e+02
         1.0   1.257e+02   4.320e-01   7.361e+02
         1.0   1.277e+02   5.025e-01   4.840e+02
         1.0   1.273e+02   1.080e-01   6.174e+02
         1.0   1.246e+02   6.318e-01   7.566e+02
         1.0   1.262e+02   8.245e-01   5.291e+02
         1.0   1.244e+02   8.712e-01   5.749e+02
         1.0   1.263e+02   8.149e-01   8.252e+02
         1.0   8.284e+01   2.233e-01   1.858e+02
         1.0   1.163e+02   5.378e-01   7.429e+02
         1.0   1.265e+02   2.382e-01   5.577e+02
         1.0   1.266e+02   3.685e-01   7.091e+02
         1.0   1.265e+02   9.134e-01   7.429e+02
         1.0   1.299e+02   3.196e-01   6.283e+02
         1.0   1.256e+02   3.267e-01   7.959e+02
         1.0   1.246e+02   3.993e-01   1.947e+02
         1.0   1.256e+02   3.394e-01   7.380e+02
         1.0   1.273e+02   6.727e-01   8.168e+02
         1.0   1.064e+02   1.884e-01   7.303e+02
         1.0   1.295e+02   4.096e-01   8.296e+02
         1.0   1.104e+02   7.791e-01   4.853e+02
         1.0   1.247e+02   2.531e-01   5.590e+02
         1.0   9.724e+01   4.279e-01   4.501e+02
         1.0   1.267e+02   5.960e-01   7.978e+02
         1.0   1.230e+02   6.388e-01   6.076e+02
         1.0   1.265e+02   4.835e-01   9.005e+02
         1.0   1.253e+02   6.725e-01   8.676e+02
         1.0   1.255e+02   2.585e-01   7.918e+02
         1.0   1.263e+02   8.744e-01   8.118e+02
         1.0   1.266e+02   4.675e-01   8.042e+02
         1.0   1.218e+02   2.465e-01   8.039e+02
         1.0   7.329e+01   8.012e-01   3.526e+02
         1.0   1.240e+02   7.102e-01   7.349e+02
         1.0   1.254e+02   3.403e-01   8.305e+02
         1.0   9.622e+01   6.461e-01   5.937e+02
         1.0   1.162e+02   3.380e-01   7.493e+02
         1.0   1.261e+02   6.675e-01   7.605e+02
         1.0   1.241e+02   6.079e-01   7.833e+02
         1.0   9.289e+01   8.492e-02   4.517e+02
         1.0   8.218e+01   6.878e-01   3.823e+02
         1.0   1.253e+02   1.322e-01   7.065e+02
         1.0   1.257e+02   9.217e-01   6.828e+02
         1.0   8.412e+01   6.471e-01   3.662e+02
         1.0   1.086e+02   6.283e-01   6.910e+02
         1.0   1.239e+02   4.570e-01   8.287e+02
         1.0   1.239e+02   2.831e-01   4.429e+02
         1.0   1.257e+02   4.803e-01   7.041e+02
         1.0   1.254e+02   2.357e-01   8.067e+02
         1.0   1.273e+02   7.646e-01   5.137e+02
         1.0   7.699e+01   6.736e-01   4.414e+02
         1.0   1.244e+02   2.905e-01   5.697e+02
         1.0   1.253e+02   9.907e-01   4.037e+02
         1.0   1.258e+02   3.694e-01   7.924e+02
         1.0   1.264e+02   4.470e-01   8.012e+02
         1.0   1.239e+02   6.479e-01   7.719e+02
         1.0   1.278e+02   7.061e-01   7.408e+02
         1.0   1.306e+02   2.554e-01   6.782e+02
         1.0   8.014e+01   7.374e-01   4.926e+02
         1.0   7.329e+01   7.779e-01   4.386e+02
         1.0   1.180e+02   8.626e-01   4.274e+02
         1.0   8.384e+01   7.617e-01   4.918e+02
         1.0   1.020e+02   6.875e-01   5.465e+02
         1.0   1.279e+02   3.158e-01   6.214e+02
         1.0   1.192e+02   1.972e-01   6.762e+02
         1.0   7.459e+01   5.334e-01   5.825e+02
         1.0   8.301e+01   3.455e-01   3.833e+02
         1.0   1.239e+02   7.471e-01   6.262e+02
         1.0   1.267e+02   8.322e-01   7.650e+02
         1.0   1.259e+02   4.123e-01   7.131e+02
         1.0   1.280e+02   3.474e-01   3.392e+02
         1.0   8.261e+01   5.986e-01   4.106e+02
         1.0   1.274e+02   2.070e-01   5.318e+02
         1.0   1.255e+02   1.976e-01   9.461e+02
         1.0   9.154e+01   6.537e-01   5.019e+02
         1.0   8.158e+01   7.848e-01   3.433e+02
         1.0   1.077e+02   4.698e-01   6.107e+02
         1.0   1.265e+02   2.653e-01   7.469e+02
         1.0   1.279e+02   3.534e-01   5.047e+02
         1.0   1.247e+02   2.345e-01   7.773e+02
         1.0   1.240e+02   8.549e-01   8.088e+02
         1.0   1.243e+02   7.378e-01   8.184e+02
         1.0   1.254e+02   4.608e-01   7.331e+02
         1.0   1.059e+02   4.892e-01   3.464e+02
         1.0   1.265e+02   5.763e-01   5.158e+02
         1.0   8.107e+01   8.029e-01   2.515e+02
         1.0   1.268e+02   7.147e-01   7.521e+02
         1.0   8.504e+01   2.476e-02   4.523e+02
         1.0   1.273e+02   6.035e-01   7.888e+02
         1.0   1.104e+02   9.002e-01   5.535e+02
         1.0   8.609e+01   3.739e-01   4.171e+02
         1.0   1.210e+02   8.547e-01   6.678e+02
         1.0   1.253e+02   3.864e-01   8.212e+02
         1.0   1.104e+02   9.002e-01   5.535e+02
         1.0   8.562e+01   4.940e-02   3.324e+02
         1.0   1.260e+02   6.599e-01   1.281e+03
         1.0   9.034e+01   6.775e-01   4.159e+02
         1.0   1.264e+02   4.081e-01   5.962e+02
         1.0   1.255e+02   8.700e-01   5.762e+02
         1.0   1.301e+02   7.580e-01   8.174e+02
         1.0   1.239e+02   9.854e-01   6.036e+02
         1.0   1.264e+02   4.068e-01   8.008e+02
         1.0   9.740e+01   3.364e-01   3.813e+02
         1.0   1.247e+02   1.252e-01   8.051e+02
         1.0   8.768e+01   8.467e-01   4.428e+02
         1.0   1.212e+02   4.896e-01   6.945e+02
         1.0   1.252e+02   8.220e-01   8.040e+02
         1.0   8.809e+01   6.716e-01   5.893e+02
         1.0   1.255e+02   8.818e-01   8.614e+02
         1.0   1.256e+02   9.267e-01   7.595e+02
         1.0   1.251e+02   9.061e-01   5.150e+02
         1.0   1.094e+02   4.442e-01   6.926e+02
         1.0   1.253e+02   7.280e-01   7.306e+02
         1.0   8.179e+01   4.147e-01   4.503e+02
         1.0   1.259e+02   8.715e-01   4.195e+02
         1.0   1.281e+02   1.933e-01   6.564e+02
         1.0   8.947e+01   8.560e-01   4.898e+02
         1.0   1.373e+02   9.577e-01   6.005e+02
         1.0   1.261e+02   6.877e-01   8.518e+02
         1.0   1.263e+02   7.655e-01   1.028e+03
         1.0   1.266e+02   3.832e-02   8.147e+02
         1.0   9.075e+01   4.116e-01   5.977e+02
         1.0   1.231e+02   7.864e-01   5.889e+02
         1.0   8.667e+01   7.611e-01   4.786e+02
         1.0   1.184e+02   6.830e-01   6.864e+02
         1.0   1.270e+02   7.089e-01   7.879e+02
         1.0   1.271e+02   8.103e-01   4.966e+02
         1.0   1.254e+02   6.177e-01   7.876e+02
         1.0   1.255e+02   9.237e-01   8.008e+02
         1.0   1.261e+02   9.255e-02   7.785e+02
         1.0   1.260e+02   5.554e-01   7.732e+02
         1.0   1.264e+02   1.173e-01   2.742e+02
         1.0   1.252e+02   7.590e-01   6.571e+02
         1.0   1.250e+02   5.635e-01   6.077e+02
         1.0   1.178e+02   3.776e-01   7.060e+02
         1.0   1.245e+02   6.923e-01   3.496e+02
         1.0   1.212e+02   7.667e-01   7.570e+02
         1.0   1.275e+02   5.578e-01   5.932e+02
         1.0   1.258e+02   6.063e-01   7.104e+02
         1.0   1.269e+02   6.137e-01   8.735e+02
         1.0   1.250e+02   8.842e-01   5.574e+02
         1.0   1.256e+02   7.368e-01   4.997e+02
         1.0   1.262e+02   4.984e-01   8.406e+02
         1.0   1.256e+02   6.457e-01   7.026e+02
         1.0   1.261e+02   3.011e-01   7.666e+02
         1.0   1.263e+02   3.994e-01   6.236e+02
         1.0   1.251e+02   3.595e-01   8.396e+02
         1.0   1.183e+02   7.479e-01   5.644e+02
         1.0   9.137e+01   7.562e-01   6.050e+02
         1.0   1.229e+02   8.832e-01   7.970e+02
         1.0   1.259e+02   6.888e-02   8.554e+02
         1.0   1.273e+02   4.817e-01   6.279e+02
         1.0   7.407e+01   7.579e-01   3.464e+02
         1.0   1.241e+02   5.235e-01   5.903e+02
         1.0   1.249e+02   2.835e-01   7.918e+02
         1.0   8.908e+01   6.080e-01   4.241e+02
         1.0   1.232e+02   4.283e-01   7.194e+02
         1.0   1.283e+02   5.564e-01   8.400e+02
         1.0   1.261e+02   5.805e-01   8.309e+02
         1.0   9.622e+01   6.461e-01   5.937e+02
         1.0   1.265e+02   3.840e-01   5.368e+02
         1.0   1.250e+02   5.506e-01   7.868e+02
         1.0   1.248e+02   8.401e-01   8.147e+02
         1.0   8.699e+01   2.732e-01   5.030e+02
         1.0   1.274e+02   2.070e-01   5.318e+02
         1.0   1.260e+02   6.599e-01   1.281e+03
         1.0   1.201e+02   2.239e-01   7.623e+02
         1.0   1.159e+02   3.440e-01   4.681e+02
         1.0   1.258e+02   3.637e-01   7.952e+02
         1.0   1.273e+02   4.817e-01   6.279e+02
         1.0   1.263e+02   6.340e-01   4.267e+02
         1.0   1.232e+02   8.134e-01   5.329e+02
         1.0   1.032e+02   3.140e-01   6.381e+02
         1.0   1.263e+02   6.105e-01   8.381e+02
         1.0   1.102e+02   4.150e-01   4.374e+02
         1.0   1.254e+02   7.357e-01   4.303e+02
         1.0   1.254e+02   3.008e-01   6.509e+02
         1.0   1.240e+02   7.066e-01   8.045e+02
         1.0   9.103e+01   3.242e-01   4.242e+02
         1.0   1.248e+02   4.688e-01   7.749e+02
         1.0   1.260e+02   7.197e-01   6.592e+02
         1.0   1.065e+02   9.452e-01   6.522e+02
         1.0   1.263e+02   8.843e-01   4.815e+02
         1.0   1.205e+02   5.887e-01   2.911e+02
         1.0   1.253e+02   4.782e-01   2.985e+02
         1.0   1.255e+02   3.753e-02   7.995e+02
         1.0   8.437e+01   6.975e-01   4.197e+02
         1.0   1.267e+02   7.433e-01   5.136e+02
         1.0   8.734e+01   5.670e-01   3.875e+02
         1.0   1.259e+02   3.803e-01   5.895e+02
         1.0   1.251e+02   3.063e-01   8.033e+02
         1.0   1.240e+02   8.109e-01   7.818e+02
         1.0   1.066e+02   7.621e-01   6.317e+02
         1.0   1.264e+02   6.538e-01   8.452e+02
         1.0   8.571e+01   6.353e-01   3.971e+02
         1.0   1.260e+02   9.118e-01   4.728e+02
         1.0   1.264e+02   6.241e-01   6.740e+02
         1.0   8.349e+01   4.363e-01   5.301e+02
         1.0   7.925e+01   4.292e-01   5.466e+02
         1.0   1.266e+02   8.046e-01   3.034e+02
         1.0   9.433e+01   8.301e-01   5.001e+02
         1.0   9.034e+01   6.775e-01   4.159e+02
         1.0   1.261e+02   7.125e-01   3.579e+02
         1.0   1.258e+02   6.174e-01   7.068e+02
         1.0   1.255e+02   7.198e-01   7.982e+02
         1.0   1.262e+02   3.678e-01   8.294e+02
         1.0   1.251e+02   3.281e-01   3.320e+02
         1.0   1.203e+02   9.319e-01   3.430e+02
         1.0   1.243e+02   7.342e-01   5.808e+02
         1.0   1.266e+02   2.388e-01   6.771e+02
         1.0   8.353e+01   2.593e-01   1.954e+02
         1.0   1.260e+02   7.603e-01   5.471e+02
         1.0   1.264e+02   3.637e-01   6.605e+02
         1.0   1.257e+02   5.881e-01   3.227e+02
         1.0   1.254e+02   7.357e-01   4.303e+02
         1.0   1.246e+02   7.942e-01   8.351e+02
         1.0   1.063e+02   9.029e-01   6.640e+02
         1.0   1.260e+02   4.534e-01   6.982e+02
         1.0   1.244e+02   5.781e-01   7.562e+02
         1.0   1.257e+02   6.903e-01   8.272e+02
         1.0   8.581e+01   3.238e-01   3.767e+02
         1.0   8.639e+01   5.373e-01   3.475e+02
         1.0   9.619e+01   9.354e-01   4.049e+02
         1.0   1.256e+02   2.069e-01   7.484e+02
         1.0   1.248e+02   1.834e-01   6.892e+02
         1.0   8.002e+01   5.514e-01   3.737e+02
         1.0   8.195e+01   3.907e-01   4.473e+02
         1.0   1.197e+02   8.845e-01   8.610e+02
         1.0   1.250e+02   9.212e-01   4.750e+02
         1.0   1.266e+02   6.867e-01   7.102e+02
         1.0   9.433e+01   7.873e-01   4.796e+02
