    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   1.255e+02   9.379e-01   8.128e+01
         1.0   1.207e+02   8.742e-01   9.346e+01
         1.0   1.231e+02   1.193e-01   4.727e+02
         1.0   1.256e+02   8.807e-01   3.075e+01
         1.0   1.276e+02   5.104e-01   8.751e+01
         1.0   1.222e+02   3.779e-01   4.783e+01
         1.0   1.283e+02   6.416e-01   3.942e+01
         1.0   1.219e+02   5.394e-01   7.019e+01
         1.0   1.263e+02   8.151e-01   2.193e+01
         1.0   1.245e+02   7.819e-01   4.980e+01
         1.0   1.267e+02   2.289e-01   4.179e+01
         1.0   1.250e+02   4.971e-01   1.808e+02
         1.0   1.475e+02   4.209e-01   5.140e+01
         1.0   1.283e+02   8.842e-01   7.489e+01
         1.0   1.237e+02   7.348e-01   2.271e+02
         1.0   1.222e+02   3.779e-01   4.783e+01
         1.0   1.213e+02   9.243e-01   6.850e+01
         1.0   1.247e+02   5.024e-01   1.178e+02
         1.0   1.237e+02   6.865e-01   1.130e+02
         1.0   1.252e+02   5.141e-01   3.065e+01
         1.0   1.203e+02   6.297e-01   7.558e+01
         1.0   1.259e+02   4.857e-02   2.256e+02
         1.0   1.235e+02   7.794e-01   4.271e+01
         1.0   1.280e+02   4.989e-01   1.152e+02
         1.0   1.281e+02   9.117e-01   3.979e+01
         1.0   1.233e+02   2.875e-01   5.464e+01
         1.0   1.248e+02   7.692e-01   3.351e+01
         1.0   1.274e+02   1.734e-01   3.190e+02
         1.0   1.243e+02   8.136e-02   1.654e+02
         1.0   1.221e+02   7.452e-01   1.134e+02
         1.0   1.271e+02   9.370e-01   5.650e+01
         1.0   1.252e+02   8.071e-01   4.406e+01
         1.0   1.235e+02   3.711e-01   2.618e+01
         1.0   1.245e+02   7.320e-01   7.136e+01
         1.0   1.228e+02   1.353e-01   1.431e+02
         1.0   1.227e+02   8.658e-01   3.279e+01
         1.0   1.280e+02   2.609e-01   5.269e+01
         1.0   1.259e+02   2.243e-01   2.260e+02
         1.0   1.286e+02   1.141e-01   1.581e+02
         1.0   1.266e+02   8.429e-01   1.468e+02
         1.0   1.243e+02   8.129e-01   9.034e+01
         1.0   1.256e+02   4.985e-01   1.100e+02
         1.0   1.242e+02   9.018e-01   7.097e+01
         1.0   1.263e+02   8.589e-01   9.425e+01
         1.0   1.248e+02   2.742e-01   4.861e+01
         1.0   1.246e+02   2.656e-01   7.963e+01
         1.0   1.349e+02   9.080e-01   1.596e+02
         1.0   1.202e+02   8.821e-01   1.141e+02
         1.0   1.266e+02   7.813e-01   1.310e+02
         1.0   1.239e+02   6.783e-01   4.057e+01
         1.0   1.274e+02   3.029e-01   8.250e+01
         1.0   1.260e+02   2.512e-01   2.164e+01
         1.0   1.275e+02   2.542e-01   1.026e+02
         1.0   1.197e+02   8.770e-01   5.835e+01
         1.0   7.456e+01   8.476e-01   4.998e+01
         1.0   1.258e+02   5.041e-01   8.249e+01
         1.0   1.260e+02   1.967e-01   2.700e+02
         1.0   1.260e+02   3.984e-01   3.959e+01
         1.0   1.234e+02   8.152e-01   1.305e+02
         1.0   1.248e+02   6.584e-01   9.235e+01
         1.0   1.260e+02   9.027e-01   2.598e+01
         1.0   1.254e+02   4.317e-01   1.251e+02
         1.0   1.267e+02   8.143e-01   8.928e+01
         1.0   1.240e+02   3.608e-01   2.425e+01
         1.0   1.246e+02   1.466e-01   2.043e+02
         1.0   1.283e+02   4.097e-01   1.448e+02
         1.0   1.261e+02   1.559e-01   1.632e+02
         1.0   1.221e+02   5.110e-01   5.526e+01
         1.0   1.247e+02   8.926e-01   6.073e+01
         1.0   1.273e+02   5.202e-01   3.940e+01
         1.0   1.242e+02   8.641e-01   1.112e+02
         1.0   1.212e+02   6.506e-01   3.176e+01
         1.0   1.250e+02   7.335e-01   8.775e+01
         1.0   1.258e+02   5.851e-01   9.601e+01
         1.0   1.249e+02   4.017e-01   4.534e+01
         1.0   1.213e+02   3.422e-01   6.482e+01
         1.0   1.196e+02   4.121e-01   1.452e+02
         1.0   1.282e+02   6.910e-01   1.113e+02
         1.0   1.247e+02   8.376e-01   2.114e+02
         1.0   1.262e+02   8.652e-01   2.670e+01
         1.0   1.221e+02   8.135e-01   2.195e+02
         1.0   1.257e+02   2.513e-01   6.018e+01
         1.0   1.251e+02   3.955e-01   1.700e+01
         1.0   1.232e+02   3.751e-01   7.824e+01
         1.0   1.282e+02   1.173e-01   1.546e+02
         1.0   1.272e+02   2.124e-01   1.007e+02
         1.0   1.247e+02   8.353e-01   5.447e+01
         1.0   1.227e+02   8.827e-01   6.126e+01
         1.0   1.262e+02   3.347e-01   1.187e+02
         1.0   1.252e+02   9.530e-01   9.955e+01
         1.0   1.255e+02   5.258e-01   6.832e+01
         1.0   1.241e+02   3.380e-01   4.349e+01
         1.0   1.245e+02   8.007e-01   1.246e+02
         1.0   1.237e+02   6.698e-01   3.245e+01
         1.0   1.270e+02   3.940e-01   1.458e+02
         1.0   1.263e+02   8.676e-02   6.237e+01
         1.0   1.238e+02   4.982e-01   1.796e+02
         1.0   1.203e+02   8.511e-01   4.819e+01
         1.0   1.251e+02   3.482e-01   4.726e+01
         1.0   1.261e+02   6.961e-01   4.596e+01
         1.0   1.249e+02   6.845e-01   1.650e+02
         1.0   1.276e+02   2.280e-01   1.279e+02
         1.0   1.276e+02   7.402e-01   6.269e+01
         1.0   1.215e+02   3.993e-01   5.171e+01
         1.0   1.230e+02   5.800e-01   1.864e+02
         1.0   1.237e+02   6.750e-01   1.033e+02
         1.0   1.272e+02   7.262e-01   5.163e+00
         1.0   1.233e+02   6.997e-01   6.884e+01
         1.0   1.238e+02   5.519e-01   7.287e+01
         1.0   1.264e+02   7.614e-01   8.143e+01
         1.0   1.266e+02   5.674e-01   2.863e+01
         1.0   1.249e+02   3.759e-01   5.114e+01
         1.0   1.248e+02   7.650e-01   6.667e+01
         1.0   1.266e+02   5.537e-01   9.398e+01
         1.0   1.221e+02   6.712e-01   1.768e+02
         1.0   1.473e+02   3.664e-01   3.334e+02
         1.0   1.231e+02   8.138e-01   9.311e+01
         1.0   1.248e+02   5.978e-01   1.423e+02
         1.0   1.251e+02   9.579e-01   1.785e+01
         1.0   1.262e+02   5.195e-01   2.808e+02
         1.0   1.252e+02   6.494e-01   5.966e+01
         1.0   1.286e+02   5.464e-01   5.002e+01
         1.0   1.243e+02   4.754e-01   5.145e+01
         1.0   1.244e+02   3.363e-01   1.282e+02
         1.0   1.231e+02   8.999e-01   8.435e+00
         1.0   1.223e+02   5.331e-01   1.399e+02
         1.0   1.129e+02   4.709e-01   7.725e+01
         1.0   1.263e+02   2.971e-01   4.877e+01
         1.0   1.221e+02   5.261e-01   3.536e+01
         1.0   1.268e+02   2.751e-01   9.513e+01
         1.0   1.269e+02   3.813e-01   2.986e+01
         1.0   1.294e+02   1.491e-01   7.351e+01
         1.0   1.262e+02   9.162e-01   1.619e+02
         1.0   1.253e+02   7.918e-01   9.934e+01
         1.0   1.052e+02   2.218e-01   1.224e+02
         1.0   1.214e+02   7.863e-01   6.808e+01
         1.0   1.214e+02   7.715e-01   3.538e+01
         1.0   1.282e+02   6.910e-01   1.113e+02
         1.0   1.248e+02   6.847e-01   1.001e+02
         1.0   1.255e+02   8.030e-01   1.153e+02
         1.0   1.260e+02   2.512e-01   2.164e+01
         1.0   1.257e+02   5.416e-02   1.155e+02
         1.0   1.238e+02   6.386e-01   1.482e+02
         1.0   1.262e+02   6.142e-01   8.640e+01
         1.0   1.236e+02   2.120e-01   8.799e+01
         1.0   1.256e+02   8.331e-01   1.976e+02
         1.0   1.237e+02   7.036e-01   5.217e+01
         1.0   1.278e+02   5.804e-01   1.339e+02
         1.0   1.256e+02   9.011e-01   2.130e+01
         1.0   1.236e+02   9.764e-01   5.531e+01
         1.0   1.242e+02   3.082e-01   9.809e+01
         1.0   1.266e+02   8.161e-01   2.354e+02
         1.0   1.257e+02   7.625e-01   7.131e+01
         1.0   1.257e+02   1.187e-01   1.560e+02
         1.0   1.170e+02   1.865e-01   1.662e+02
         1.0   1.253e+02   8.197e-01   2.993e+01
         1.0   1.245e+02   8.010e-01   5.161e+01
         1.0   1.261e+02   4.475e-01   9.094e+01
         1.0   1.251e+02   9.529e-01   9.337e+01
         1.0   1.292e+02   2.404e-02   1.633e+02
         1.0   1.229e+02   8.457e-01   2.399e+02
         1.0   1.242e+02   7.406e-01   1.214e+02
         1.0   1.250e+02   7.893e-01   8.201e+01
         1.0   1.251e+02   5.791e-01   7.905e+01
         1.0   1.024e+02   7.932e-01   5.174e+01
         1.0   1.203e+02   6.567e-01   1.036e+02
         1.0   1.262e+02   5.590e-01   5.218e+01
         1.0   1.281e+02   9.117e-01   3.979e+01
         1.0   1.235e+02   7.007e-01   1.633e+02
         1.0   1.252e+02   1.668e-01   3.012e+01
         1.0   1.262e+02   6.805e-01   3.000e+02
         1.0   1.202e+02   8.089e-01   3.782e+02
         1.0   1.276e+02   3.939e-01   1.961e+02
         1.0   1.241e+02   3.617e-01   7.660e+01
         1.0   1.255e+02   6.002e-01   1.219e+02
         1.0   1.287e+02   2.295e-01   7.442e+01
         1.0   1.232e+02   5.998e-01   5.364e+01
         1.0   1.273e+02   5.983e-01   3.394e+01
         1.0   1.242e+02   9.535e-01   4.407e+01
         1.0   1.246e+02   4.966e-01   4.722e+01
         1.0   1.250e+02   8.167e-01   8.019e+01
         1.0   1.256e+02   8.275e-01   3.320e+02
         1.0   1.274e+02   2.066e-01   2.965e+01
         1.0   1.247e+02   7.093e-01   1.325e+02
         1.0   1.210e+02   5.218e-01   1.729e+01
         1.0   1.306e+02   1.334e-01   3.918e+01
         1.0   1.249e+02   1.887e-01   2.908e+02
         1.0   1.228e+02   9.326e-01   5.123e+00
         1.0   1.202e+02   8.821e-01   1.141e+02
         1.0   1.272e+02   5.343e-01   5.913e+01
         1.0   1.236e+02   8.033e-01   8.393e+01
         1.0   1.258e+02   4.717e-01   1.088e+02
         1.0   1.235e+02   9.073e-01   8.385e+01
         1.0   1.210e+02   4.192e-02   9.612e+01
         1.0   1.269e+02   5.004e-01   6.239e+01
         1.0   1.246e+02   9.021e-01   9.027e+01
         1.0   1.238e+02   8.213e-01   6.258e+01
         1.0   1.217e+02   6.190e-01   4.412e+01
         1.0   1.245e+02   4.011e-01   8.918e+01
         1.0   1.231e+02   4.043e-01   6.652e+01
         1.0   1.255e+02   7.547e-01   8.649e+00
         1.0   1.261e+02   5.428e-01   1.069e+02
         1.0   1.276e+02   8.877e-01   2.142e+02
         1.0   1.233e+02   7.083e-01   6.636e+01
         1.0   1.196e+02   9.235e-01   2.551e+02
         1.0   1.224e+02   2.969e-01   9.312e+00
         1.0   1.248e+02   5.200e-01   1.186e+02
         1.0   1.271e+02   1.958e-01   4.609e+01
         1.0   1.256e+02   2.919e-01   1.230e+02
         1.0   1.265e+02   9.207e-01   1.936e+02
         1.0   1.267e+02   5.498e-01   6.468e+01
         1.0   1.265e+02   6.052e-01   4.348e+01
         1.0   1.238e+02   8.164e-01   3.396e+01
         1.0   1.222e+02   7.067e-01   5.788e+01
         1.0   1.256e+02   5.164e-01   4.523e+01
         1.0   1.266e+02   5.946e-01   1.568e+02
         1.0   1.235e+02   7.794e-01   4.271e+01
         1.0   1.155e+02   5.953e-01   1.217e+02
         1.0   1.250e+02   9.254e-01   4.357e+01
         1.0   1.052e+02   2.218e-01   1.224e+02
         1.0   1.231e+02   8.138e-01   9.311e+01
         1.0   1.246e+02   1.645e-01   1.370e+02
         1.0   1.270e+02   3.722e-01   1.155e+02
         1.0   1.269e+02   2.790e-01   1.424e+02
         1.0   1.248e+02   5.973e-01   5.762e+01
         1.0   1.274e+02   2.355e-01   4.048e+01
         1.0   1.203e+02   9.335e-01   5.361e+00
         1.0   1.228e+02   8.477e-01   6.742e+01
         1.0   1.232e+02   5.901e-01   1.623e+02
         1.0   1.247e+02   6.849e-01   7.009e+01
         1.0   1.321e+02   3.171e-01   1.947e+01
         1.0   1.247e+02   4.438e-01   2.586e+02
         1.0   1.212e+02   1.540e-01   2.986e+01
         1.0   1.210e+02   4.623e-01   1.304e+02
         1.0   1.287e+02   4.409e-01   1.230e+02
         1.0   1.221e+02   7.452e-01   1.134e+02
         1.0   1.284e+02   1.217e-01   1.762e+02
         1.0   1.265e+02   6.906e-01   1.632e+02
         1.0   1.234e+02   8.378e-01   1.471e+02
         1.0   1.248e+02   4.454e-01   4.006e+01
         1.0   1.252e+02   9.184e-01   1.738e+02
         1.0   1.225e+02   5.449e-01   8.273e+01
         1.0   1.198e+02   5.998e-01   1.149e+02
         1.0   1.251e+02   3.482e-01   4.726e+01
         1.0   1.213e+02   8.695e-01   1.787e+02
         1.0   1.258e+02   3.984e-01   6.702e+01
         1.0   1.204e+02   6.478e-01   6.431e+01
         1.0   1.237e+02   5.434e-01   1.253e+02
         1.0   1.251e+02   8.687e-01   1.121e+02
         1.0   1.243e+02   8.835e-01   4.199e+01
         1.0   1.236e+02   4.190e-01   7.639e+01
         1.0   1.229e+02   8.457e-01   2.399e+02
         1.0   1.269e+02   6.134e-01   7.308e+01
         1.0   1.236e+02   5.930e-01   3.161e+02
         1.0   1.245e+02   9.105e-01   5.366e+01
         1.0   1.228e+02   8.436e-01   2.071e+02
         1.0   1.270e+02   4.743e-01   3.631e+01
         1.0   1.248e+02   6.323e-01   5.673e+01
         1.0   1.249e+02   8.108e-01   1.821e+01
         1.0   1.235e+02   4.544e-01   1.505e+02
         1.0   1.265e+02   2.795e-01   7.580e+01
         1.0   1.267e+02   9.156e-02   1.339e+02
         1.0   1.276e+02   8.877e-01   2.142e+02
         1.0   1.247e+02   5.383e-01   9.227e+01
         1.0   1.234e+02   6.057e-01   6.658e+01
         1.0   1.235e+02   5.886e-01   7.152e+01
         1.0   1.196e+02   4.121e-01   1.452e+02
         1.0   1.266e+02   4.333e-01   2.351e+01
         1.0   1.240e+02   3.448e-01   9.058e+01
         1.0   1.246e+02   8.564e-01   3.438e+01
         1.0   1.249e+02   7.783e-01   7.459e+01
         1.0   1.258e+02   7.196e-02   7.810e+01
         1.0   1.262e+02   9.152e-01   1.112e+02
         1.0   1.255e+02   6.020e-01   1.078e+02
         1.0   1.241e+02   8.398e-01   6.303e+01
         1.0   1.259e+02   8.108e-01   9.713e+01
         1.0   1.240e+02   5.082e-01   1.320e+02
         1.0   1.260e+02   3.402e-01   4.462e+01
         1.0   1.255e+02   9.331e-01   6.445e+01
         1.0   1.260e+02   8.646e-01   1.241e+02
         1.0   1.236e+02   8.033e-01   8.393e+01
         1.0   1.268e+02   3.263e-01   5.518e+02
         1.0   1.206e+02   6.288e-01   9.457e+01
         1.0   1.252e+02   5.977e-01   6.684e+01
         1.0   1.245e+02   8.017e-01   2.802e+01
         1.0   1.254e+02   7.889e-01   1.715e+02
         1.0   1.264e+02   9.435e-01   1.034e+02
         1.0   1.248e+02   8.833e-01   1.306e+02
         1.0   1.244e+02   9.716e-01   5.976e+01
         1.0   1.218e+02   7.380e-01   6.284e+01
         1.0   1.241e+02   9.655e-01   2.464e+01
         1.0   1.245e+02   4.664e-01   2.344e+01
         1.0   1.261e+02   6.003e-01   8.214e+01
         1.0   1.273e+02   7.173e-01   6.189e+01
         1.0   1.257e+02   8.759e-01   1.054e+02
         1.0   1.227e+02   8.689e-01   9.728e+01
         1.0   9.032e+01   4.029e-01   2.470e+02
         1.0   1.081e+02   6.748e-01   5.175e+01
         1.0   1.257e+02   5.633e-01   1.168e+02
         1.0   1.250e+02   9.538e-01   4.736e+01
         1.0   1.261e+02   6.751e-01   3.580e+01
         1.0   1.245e+02   7.970e-01   4.070e+01
         1.0   1.246e+02   3.064e-01   9.936e+01
         1.0   1.257e+02   2.513e-01   6.018e+01
         1.0   1.253e+02   6.662e-01   5.600e+01
         1.0   1.270e+02   8.067e-01   3.524e+01
         1.0   1.272e+02   7.067e-01   3.303e+01
         1.0   1.249e+02   7.857e-01   1.094e+02
         1.0   1.239e+02   9.033e-01   4.854e+01
         1.0   1.262e+02   9.724e-01   2.451e+02
         1.0   1.219e+02   4.474e-01   1.271e+02
         1.0   1.236e+02   3.803e-01   5.171e+01
         1.0   1.255e+02   5.453e-01   1.320e+02
         1.0   1.181e+02   7.295e-01   1.598e+01
         1.0   1.238e+02   6.386e-01   1.482e+02
         1.0   1.252e+02   8.878e-01   2.755e+02
         1.0   1.260e+02   7.510e-01   6.394e+01
         1.0   1.249e+02   3.166e-01   2.177e+02
         1.0   1.236e+02   9.299e-01   3.358e+01
         1.0   1.169e+02   6.141e-01   4.051e+01
         1.0   1.278e+02   3.718e-01   8.257e+01
         1.0   1.265e+02   6.906e-01   1.632e+02
         1.0   1.227e+02   8.509e-01   1.344e+02
         1.0   1.255e+02   5.054e-01   1.420e+02
         1.0   1.257e+02   5.701e-01   1.559e+02
         1.0   1.242e+02   5.069e-01   7.758e+01
         1.0   1.080e+02   5.882e-01   6.985e+01
         1.0   1.248e+02   6.645e-01   1.557e+01
         1.0   1.229e+02   9.722e-02   1.298e+02
         1.0   1.280e+02   4.500e-01   1.532e+02
         1.0   1.278e+02   5.804e-01   1.339e+02
         1.0   1.258e+02   5.697e-01   5.488e+02
         1.0   1.227e+02   3.084e-01   3.953e+01
         1.0   1.260e+02   7.510e-01   6.394e+01
         1.0   1.245e+02   9.105e-01   5.366e+01
         1.0   1.211e+02   9.008e-01   2.198e+02
         1.0   1.212e+02   8.863e-01   7.945e+01
         1.0   1.260e+02   6.139e-01   2.238e+01
         1.0   1.214e+02   4.622e-01   3.116e+02
         1.0   1.247e+02   6.401e-01   1.282e+02
         1.0   1.254e+02   2.248e-01   7.307e+01
         1.0   1.052e+02   2.218e-01   1.224e+02
         1.0   1.276e+02   4.287e-01   2.759e+02
         1.0   1.262e+02   9.075e-01   7.819e+01
         1.0   1.248e+02   7.057e-01   2.027e+01
         1.0   1.251e+02   4.765e-01   8.375e+01
         1.0   1.242e+02   8.738e-01   4.487e+01
         1.0   1.261e+02   7.407e-01   9.192e+01
         1.0   1.246e+02   6.228e-01   1.465e+02
         1.0   1.257e+02   8.897e-01   9.123e+01
         1.0   1.272e+02   5.157e-01   1.259e+02
         1.0   1.259e+02   5.397e-01   2.043e+02
         1.0   1.163e+02   8.617e-01   2.267e+01
         1.0   1.198e+02   9.195e-01   1.113e+02
         1.0   1.246e+02   4.857e-01   3.450e+01
         1.0   1.213e+02   6.997e-01   5.762e+00
